FoodCode	DRXFCSD	Main.food.description	Old.Main.food.description	ModCode	FoodID
11115100	BUTTERMILK, LOW FAT (1%)	Buttermilk_low_fat_1_	Buttermilk, low fat (1%)	0	11115100.0
11115200	BUTTERMILK, REDUCED FAT (2%)	Buttermilk_reduced_fat_2_	Buttermilk, reduced fat (2%)	0	11115200.0
11115300	BUTTERMILK, WHOLE	Buttermilk_whole	Buttermilk, whole	0	11115300.0
11115400	KEFIR, NS AS TO FAT CONTENT	Kefir_NS_as_to_fat_content	Kefir, NS as to fat content	0	11115400.0
11116000	GOAT'S MILK, WHOLE	Goat_s_milk_whole	Goat's milk, whole	0	11116000.0
11120000	MILK, DRY, RECONSTITUTED, NS AS TO FAT CONTENT	Milk_dry_reconstituted_NS_as_to_fat_content	Milk, dry, reconstituted, NS as to fat content	0	11120000.0
11121100	MILK, DRY, RECONSTITUTED, WHOLE	Milk_dry_reconstituted_whole	Milk, dry, reconstituted, whole	0	11121100.0
11121210	MILK, DRY, RECONSTITUTED, LOW FAT (1%)	Milk_dry_reconstituted_low_fat_1_	Milk, dry, reconstituted, low fat (1%)	0	11121210.0
11121300	MILK, DRY, RECONSTITUTED, FAT FREE (SKIM)	Milk_dry_reconstituted_fat_free_skim_	Milk, dry, reconstituted, fat free (skim)	0	11121300.0
11210050	MILK, EVAPORATED, NS AS TO FAT CONTENT	Milk_evaporated_NS_as_to_fat_content	Milk, evaporated, NS as to fat content	0	11210050.0
11211050	MILK, EVAPORATED, WHOLE	Milk_evaporated_whole	Milk, evaporated, whole	0	11211050.0
11211400	MILK, EVAPORATED, REDUCED FAT (2%)	Milk_evaporated_reduced_fat_2_	Milk, evaporated, reduced fat (2%)	0	11211400.0
11212050	MILK, EVAPORATED, FAT FREE (SKIM)	Milk_evaporated_fat_free_skim_	Milk, evaporated, fat free (skim)	0	11212050.0
11220000	MILK, CONDENSED, SWEETENED	Milk_condensed_sweetened	Milk, condensed, sweetened	0	11220000.0
11300100	NON-DAIRY MILK, NFS	Non_dairy_milk_NFS	Non-dairy milk, NFS	0	11300100.0
11320000	SOY MILK	Soy_milk	Soy milk	0	11320000.0
11320100	SOY MILK, LIGHT	Soy_milk_light	Soy milk, light	0	11320100.0
11320200	SOY MILK, NONFAT	Soy_milk_nonfat	Soy milk, nonfat	0	11320200.0
11321000	SOY MILK, CHOCOLATE	Soy_milk_chocolate	Soy milk, chocolate	0	11321000.0
11321100	SOY MILK, LIGHT, CHOCOLATE	Soy_milk_light_chocolate	Soy milk, light, chocolate	0	11321100.0
11321200	SOY MILK, NONFAT, CHOCOLATE	Soy_milk_nonfat_chocolate	Soy milk, nonfat, chocolate	0	11321200.0
11340000	IMITATION MILK, NON-SOY, SWEETENED	Imitation_milk_non_soy_sweetened	Imitation milk, non-soy, sweetened	0	11340000.0
11350000	ALMOND MILK, SWEETENED	Almond_milk_sweetened	Almond milk, sweetened	0	11350000.0
11350010	ALMOND MILK, SWEETENED, CHOCOLATE	Almond_milk_sweetened_chocolate	Almond milk, sweetened, chocolate	0	11350010.0
11350020	ALMOND MILK, UNSWEETENED	Almond_milk_unsweetened	Almond milk, unsweetened	0	11350020.0
11350030	ALMOND MILK, UNSWEETENED, CHOCOLATE	Almond_milk_unsweetened_chocolate	Almond milk, unsweetened, chocolate	0	11350030.0
11360000	RICE MILK	Rice_milk	Rice milk	0	11360000.0
11370000	COCONUT MILK	Coconut_milk	Coconut milk	0	11370000.0
11400000	YOGURT, NFS	Yogurt_NFS	Yogurt, NFS	0	11400000.0
11400010	YOGURT, GREEK, NS AS TO TYPE OF MILK OR FLAVOR	Yogurt_Greek_NS_as_to_type_of_milk_or_flavor	Yogurt, Greek, NS as to type of milk or flavor	0	11400010.0
11410000	YOGURT, NS AS TO TYPE OF MILK OR FLAVOR	Yogurt_NS_as_to_type_of_milk_or_flavor	Yogurt, NS as to type of milk or flavor	0	11410000.0
11411010	YOGURT, NS AS TO TYPE OF MILK, PLAIN	Yogurt_NS_as_to_type_of_milk_plain	Yogurt, NS as to type of milk, plain	0	11411010.0
11411100	YOGURT, WHOLE MILK, PLAIN	Yogurt_whole_milk_plain	Yogurt, whole milk, plain	0	11411100.0
11411200	YOGURT, LOW FAT MILK, PLAIN	Yogurt_low_fat_milk_plain	Yogurt, low fat milk, plain	0	11411200.0
11411300	YOGURT, NONFAT MILK, PLAIN	Yogurt_nonfat_milk_plain	Yogurt, nonfat milk, plain	0	11411300.0
11411390	YOGURT, GREEK, NS AS TO TYPE OF MILK, PLAIN	Yogurt_Greek_NS_as_to_type_of_milk_plain	Yogurt, Greek, NS as to type of milk, plain	0	11411390.0
11411400	YOGURT, GREEK, WHOLE MILK, PLAIN	Yogurt_Greek_whole_milk_plain	Yogurt, Greek, whole milk, plain	0	11411400.0
11411410	YOGURT, GREEK, LOW FAT MILK, PLAIN	Yogurt_Greek_low_fat_milk_plain	Yogurt, Greek, low fat milk, plain	0	11411410.0
11411420	YOGURT, GREEK, NONFAT MILK, PLAIN	Yogurt_Greek_nonfat_milk_plain	Yogurt, Greek, nonfat milk, plain	0	11411420.0
11430000	YOGURT, NS AS TO TYPE OF MILK, FRUIT	Yogurt_NS_as_to_type_of_milk_fruit	Yogurt, NS as to type of milk, fruit	0	11430000.0
11431000	YOGURT, WHOLE MILK, FRUIT	Yogurt_whole_milk_fruit	Yogurt, whole milk, fruit	0	11431000.0
11432000	YOGURT, LOW FAT MILK, FRUIT	Yogurt_low_fat_milk_fruit	Yogurt, low fat milk, fruit	0	11432000.0
11433000	YOGURT, NONFAT MILK, FRUIT	Yogurt_nonfat_milk_fruit	Yogurt, nonfat milk, fruit	0	11433000.0
11433990	YOGURT, GREEK, NS AS TO TYPE OF MILK, FRUIT	Yogurt_Greek_NS_as_to_type_of_milk_fruit	Yogurt, Greek, NS as to type of milk, fruit	0	11433990.0
11434000	YOGURT, GREEK, WHOLE MILK, FRUIT	Yogurt_Greek_whole_milk_fruit	Yogurt, Greek, whole milk, fruit	0	11434000.0
11434010	YOGURT, GREEK, LOW FAT MILK, FRUIT	Yogurt_Greek_low_fat_milk_fruit	Yogurt, Greek, low fat milk, fruit	0	11434010.0
11434020	YOGURT, GREEK, NONFAT MILK, FRUIT	Yogurt_Greek_nonfat_milk_fruit	Yogurt, Greek, nonfat milk, fruit	0	11434020.0
11434090	YOGURT, NS AS TO TYPE OF MILK, FLAVORS OTHER THAN FRUIT	Yogurt_NS_as_to_type_of_milk_flavors_other_than_fruit	Yogurt, NS as to type of milk, flavors other than fruit	0	11434090.0
11434100	YOGURT, WHOLE MILK, FLAVORS OTHER THAN FRUIT	Yogurt_whole_milk_flavors_other_than_fruit	Yogurt, whole milk, flavors other than fruit	0	11434100.0
11434200	YOGURT, LOW FAT MILK, FLAVORS OTHER THAN FRUIT	Yogurt_low_fat_milk_flavors_other_than_fruit	Yogurt, low fat milk, flavors other than fruit	0	11434200.0
11434300	YOGURT, NONFAT MILK, FLAVORS OTHER THAN FRUIT	Yogurt_nonfat_milk_flavors_other_than_fruit	Yogurt, nonfat milk, flavors other than fruit	0	11434300.0
11435000	YOGURT, GREEK, NS AS TO TYPE OF MILK, FLAVORS OTHER THAN FRU	Yogurt_Greek_NS_as_to_type_of_milk_flavors_other_than_fruit	Yogurt, Greek, NS as to type of milk, flavors other than fruit	0	11435000.0
11435010	YOGURT, GREEK, WHOLE MILK, FLAVORS OTHER THAN FRUIT	Yogurt_Greek_whole_milk_flavors_other_than_fruit	Yogurt, Greek, whole milk, flavors other than fruit	0	11435010.0
11435020	YOGURT, GREEK, LOW FAT MILK, FLAVORS OTHER THAN FRUIT	Yogurt_Greek_low_fat_milk_flavors_other_than_fruit	Yogurt, Greek, low fat milk, flavors other than fruit	0	11435020.0
11435030	YOGURT, GREEK, NONFAT MILK, FLAVORS OTHER THAN FRUIT	Yogurt_Greek_nonfat_milk_flavors_other_than_fruit	Yogurt, Greek, nonfat milk, flavors other than fruit	0	11435030.0
11435100	YOGURT, GREEK, WITH OATS	Yogurt_Greek_with_oats	Yogurt, Greek, with oats	0	11435100.0
11436000	YOGURT, LIQUID	Yogurt_liquid	Yogurt, liquid	0	11436000.0
11440010	CHIPOTLE DIP, YOGURT BASED	Chipotle_dip_yogurt_based	Chipotle dip, yogurt based	0	11440010.0
11440020	DILL DIP, YOGURT BASED	Dill_dip_yogurt_based	Dill dip, yogurt based	0	11440020.0
11440030	ONION DIP, YOGURT BASED	Onion_dip_yogurt_based	Onion dip, yogurt based	0	11440030.0
11440040	RANCH DIP, YOGURT BASED	Ranch_dip_yogurt_based	Ranch dip, yogurt based	0	11440040.0
11440050	SPINACH DIP, YOGURT BASED	Spinach_dip_yogurt_based	Spinach dip, yogurt based	0	11440050.0
11440060	TZATZIKI DIP	Tzatziki_dip	Tzatziki dip	0	11440060.0
11440070	VEGETABLE DIP, YOGURT BASED	Vegetable_dip_yogurt_based	Vegetable dip, yogurt based	0	11440070.0
11446000	YOGURT PARFAIT, LOW FAT, WITH FRUIT	Yogurt_parfait_low_fat_with_fruit	Yogurt parfait, low fat, with fruit	0	11446000.0
11459990	YOGURT, FROZEN, NS AS TO FLAVOR, NS AS TO TYPE OF MILK	Yogurt_frozen_NS_as_to_flavor_NS_as_to_type_of_milk	Yogurt, frozen, NS as to flavor, NS as to type of milk	0	11459990.0
11460000	YOGURT, FROZEN, FLAVORS OTHER THAN CHOCOLATE, NS AS TO TYPE	Yogurt_frozen_flavors_other_than_chocolate_NS_as_to_type_of_milk	Yogurt, frozen, flavors other than chocolate, NS as to type of milk	0	11460000.0
11460100	YOGURT, FROZEN, CHOCOLATE, NS AS TO TYPE OF MILK	Yogurt_frozen_chocolate_NS_as_to_type_of_milk	Yogurt, frozen, chocolate, NS as to type of milk	0	11460100.0
11460150	YOGURT, FROZEN, NS AS TO FLAVOR, LOWFAT MILK	Yogurt_frozen_NS_as_to_flavor_lowfat_milk	Yogurt, frozen, NS as to flavor, lowfat milk	0	11460150.0
11460160	YOGURT, FROZEN, CHOCOLATE, LOWFAT MILK	Yogurt_frozen_chocolate_lowfat_milk	Yogurt, frozen, chocolate, lowfat milk	0	11460160.0
11460170	YOGURT, FROZEN, FLAVORS OTHER THAN CHOCOLATE, LOWFAT MILK	Yogurt_frozen_flavors_other_than_chocolate_lowfat_milk	Yogurt, frozen, flavors other than chocolate, lowfat milk	0	11460170.0
11460190	YOGURT, FROZEN, NS AS TO FLAVOR, NONFAT MILK	Yogurt_frozen_NS_as_to_flavor_nonfat_milk	Yogurt, frozen, NS as to flavor, nonfat milk	0	11460190.0
11460200	YOGURT, FROZEN, CHOCOLATE, NONFAT MILK	Yogurt_frozen_chocolate_nonfat_milk	Yogurt, frozen, chocolate, nonfat milk	0	11460200.0
11460250	YOGURT, FROZEN, FLAVORS OTHER THAN CHOCOLATE, WITH SORBET OR	Yogurt_frozen_flavors_other_than_chocolate_with_sorbet_or_sorbet_coated	Yogurt, frozen, flavors other than chocolate, with sorbet or sorbet-coated	0	11460250.0
11460300	YOGURT, FROZEN, FLAVORS OTHER THAN CHOCOLATE, NONFAT MILK	Yogurt_frozen_flavors_other_than_chocolate_nonfat_milk	Yogurt, frozen, flavors other than chocolate, nonfat milk	0	11460300.0
11460400	YOGURT, FROZEN, CHOCOLATE, NONFAT MILK, WITH LOW-CALORIE SWE	Yogurt_frozen_chocolate_nonfat_milk_with_low_calorie_sweetener	Yogurt, frozen, chocolate, nonfat milk, with low-calorie sweetener	0	11460400.0
11460410	YOGURT, FROZEN, FLAVORS OTHER THAN CHOCOLATE, NONFAT MILK, W	Yogurt_frozen_flavors_other_than_chocolate_nonfat_milk_with_low_calorie_sweetener	Yogurt, frozen, flavors other than chocolate, nonfat milk, with low-calorie sweetener	0	11460410.0
11460420	YOGURT, FROZEN, NS AS TO FLAVOR, WHOLE MILK	Yogurt_frozen_NS_as_to_flavor_whole_milk	Yogurt, frozen, NS as to flavor, whole milk	0	11460420.0
11460430	YOGURT, FROZEN, CHOCOLATE, WHOLE MILK	Yogurt_frozen_chocolate_whole_milk	Yogurt, frozen, chocolate, whole milk	0	11460430.0
11460440	YOGURT, FROZEN, FLAVORS OTHER THAN CHOCOLATE, WHOLE MILK	Yogurt_frozen_flavors_other_than_chocolate_whole_milk	Yogurt, frozen, flavors other than chocolate, whole milk	0	11460440.0
11461000	YOGURT, FROZEN, CHOCOLATE-COATED	Yogurt_frozen_chocolate_coated	Yogurt, frozen, chocolate-coated	0	11461000.0
11461200	YOGURT, FROZEN, SANDWICH	Yogurt_frozen_sandwich	Yogurt, frozen, sandwich	0	11461200.0
11461250	YOGURT, FROZEN, CONE, CHOCOLATE	Yogurt_frozen_cone_chocolate	Yogurt, frozen, cone, chocolate	0	11461250.0
11461260	YOGURT, FROZEN, CONE, FLAVORS OTHER THAN CHOCOLATE	Yogurt_frozen_cone_flavors_other_than_chocolate	Yogurt, frozen, cone, flavors other than chocolate	0	11461260.0
11461270	YOGURT, FROZEN, CONE, FLAVORS OTHER THAN CHOCOLATE, LOWFAT M	Yogurt_frozen_cone_flavors_other_than_chocolate_lowfat_milk	Yogurt, frozen, cone, flavors other than chocolate, lowfat milk	0	11461270.0
11461280	YOGURT, FROZEN, CONE, CHOCOLATE, LOWFAT MILK	Yogurt_frozen_cone_chocolate_lowfat_milk	Yogurt, frozen, cone, chocolate, lowfat milk	0	11461280.0
11480010	YOGURT, WHOLE MILK, BABY FOOD	Yogurt_whole_milk_baby_food	Yogurt, whole milk, baby food	0	11480010.0
11480020	YOGURT, WHOLE MILK, BABY FOOD, WITH FRUIT AND MULTIGRAIN CER	Yogurt_whole_milk_baby_food_with_fruit_and_multigrain_cereal_puree_NFS	Yogurt, whole milk, baby food, with fruit and multigrain cereal puree, NFS	0	11480020.0
11480030	YOGURT, WHOLE MILK, BABY FOOD, WITH FRUIT AND MULTIGRAIN CER	Yogurt_whole_milk_baby_food_with_fruit_and_multigrain_cereal_puree_plus_iron	Yogurt, whole milk, baby food, with fruit and multigrain cereal puree, plus iron	0	11480030.0
11480040	YOGURT, WHOLE MILK, BABY FOOD, WITH FRUIT AND MULTIGRAIN CER	Yogurt_whole_milk_baby_food_with_fruit_and_multigrain_cereal_puree_plus_DHA	Yogurt, whole milk, baby food, with fruit and multigrain cereal puree, plus DHA	0	11480040.0
11511000	CHOCOLATE MILK, NFS	Chocolate_milk_NFS	Chocolate milk, NFS	0	11511000.0
11511100	CHOCOLATE MILK, READY TO DRINK, WHOLE	Chocolate_milk_ready_to_drink_whole	Chocolate milk, ready to drink, whole	0	11511100.0
11511200	CHOCOLATE MILK, READY TO DRINK, REDUCED FAT	Chocolate_milk_ready_to_drink_reduced_fat	Chocolate milk, ready to drink, reduced fat	0	11511200.0
11511300	CHOCOLATE MILK, READY TO DRINK, FAT FREE	Chocolate_milk_ready_to_drink_fat_free	Chocolate milk, ready to drink, fat free	0	11511300.0
11511400	CHOCOLATE MILK, READY TO DRINK, LOW FAT	Chocolate_milk_ready_to_drink_low_fat	Chocolate milk, ready to drink, low fat	0	11511400.0
11511550	CHOCOLATE MILK, READY TO DRINK, REDUCED SUGAR, NS AS TO MILK	Chocolate_milk_ready_to_drink_reduced_sugar_NS_as_to_milk	Chocolate milk, ready to drink, reduced sugar, NS as to milk	0	11511550.0
11511600	CHOCOLATE MILK, READY TO DRINK, LOW FAT (NESQUIK)	Chocolate_milk_ready_to_drink_low_fat_Nesquik_	Chocolate milk, ready to drink, low fat (Nesquik)	0	11511600.0
11511610	CHOCOLATE MILK, READY TO DRINK, FAT FREE (NESQUIK)	Chocolate_milk_ready_to_drink_fat_free_Nesquik_	Chocolate milk, ready to drink, fat free (Nesquik)	0	11511610.0
11511700	CHOCOLATE MILK, READY TO DRINK, LOW FAT, NO SUGAR ADDED (NES	Chocolate_milk_ready_to_drink_low_fat_no_sugar_added_Nesquik_	Chocolate milk, ready to drink, low fat, no sugar added (Nesquik)	0	11511700.0
11512010	HOT CHOCOLATE / COCOA, READY TO DRINK	Hot_chocolate_Cocoa_ready_to_drink	Hot chocolate / Cocoa, ready to drink	0	11512010.0
11512020	HOT CHOCOLATE / COCOA, READY TO DRINK, MADE WITH NONFAT MILK	Hot_chocolate_Cocoa_ready_to_drink_made_with_nonfat_milk	Hot chocolate / Cocoa, ready to drink, made with nonfat milk	0	11512020.0
11512030	HOT CHOCOLATE / COCOA, READY TO DRINK, MADE WITH NON-DAIRY M	Hot_chocolate_Cocoa_ready_to_drink_made_with_non_dairy_milk	Hot chocolate / Cocoa, ready to drink, made with non-dairy milk	0	11512030.0
11512100	HOT CHOCOLATE / COCOA, READY TO DRINK, WITH WHIPPED CREAM	Hot_chocolate_Cocoa_ready_to_drink_with_whipped_cream	Hot chocolate / Cocoa, ready to drink, with whipped cream	0	11512100.0
11512110	HOT CHOCOLATE / COCOA, READY TO DRINK, MADE WITH NONFAT MILK	Hot_chocolate_Cocoa_ready_to_drink_made_with_nonfat_milk_and_whipped_cream	Hot chocolate / Cocoa, ready to drink, made with nonfat milk and whipped cream	0	11512110.0
11512120	HOT CHOCOLATE / COCOA, READY TO DRINK, MADE WITH NON-DAIRY M	Hot_chocolate_Cocoa_ready_to_drink_made_with_non_dairy_milk_and_whipped_cream	Hot chocolate / Cocoa, ready to drink, made with non-dairy milk and whipped cream	0	11512120.0
11513000	CHOCOLATE MILK, MADE FROM DRY MIX, NS AS TO TYPE OF MILK	Chocolate_milk_made_from_dry_mix_NS_as_to_type_of_milk	Chocolate milk, made from dry mix, NS as to type of milk	0	11513000.0
11513100	CHOCOLATE MILK, MADE FROM DRY MIX WITH WHOLE MILK	Chocolate_milk_made_from_dry_mix_with_whole_milk	Chocolate milk, made from dry mix with whole milk	0	11513100.0
11513150	CHOCOLATE MILK, MADE FROM DRY MIX WITH REDUCED FAT MILK	Chocolate_milk_made_from_dry_mix_with_reduced_fat_milk	Chocolate milk, made from dry mix with reduced fat milk	0	11513150.0
11513200	CHOCOLATE MILK, MADE FROM DRY MIX WITH LOW FAT MILK	Chocolate_milk_made_from_dry_mix_with_low_fat_milk	Chocolate milk, made from dry mix with low fat milk	0	11513200.0
11513300	CHOCOLATE MILK, MADE FROM DRY MIX WITH FAT FREE MILK	Chocolate_milk_made_from_dry_mix_with_fat_free_milk	Chocolate milk, made from dry mix with fat free milk	0	11513300.0
11513310	CHOCOLATE MILK, MADE FROM DRY MIX WITH NON-DAIRY MILK	Chocolate_milk_made_from_dry_mix_with_non_dairy_milk	Chocolate milk, made from dry mix with non-dairy milk	0	11513310.0
11513350	CHOCOLATE MILK, MADE FROM REDUCED SUGAR MIX, NS AS TO TYPE O	Chocolate_milk_made_from_reduced_sugar_mix_NS_as_to_type_of_milk	Chocolate milk, made from reduced sugar mix, NS as to type of milk	0	11513350.0
11513355	CHOCOLATE MILK, MADE FROM REDUCED SUGAR MIX WITH WHOLE MILK	Chocolate_milk_made_from_reduced_sugar_mix_with_whole_milk	Chocolate milk, made from reduced sugar mix with whole milk	0	11513355.0
11513360	CHOCOLATE MILK, MADE FROM REDUCED SUGAR MIX WITH REDUCED FAT	Chocolate_milk_made_from_reduced_sugar_mix_with_reduced_fat_milk	Chocolate milk, made from reduced sugar mix with reduced fat milk	0	11513360.0
11513365	CHOCOLATE MILK, MADE FROM REDUCED SUGAR MIX WITH LOW FAT MIL	Chocolate_milk_made_from_reduced_sugar_mix_with_low_fat_milk	Chocolate milk, made from reduced sugar mix with low fat milk	0	11513365.0
11513370	CHOCOLATE MILK, MADE FROM REDUCED SUGAR MIX WITH FAT FREE MI	Chocolate_milk_made_from_reduced_sugar_mix_with_fat_free_milk	Chocolate milk, made from reduced sugar mix with fat free milk	0	11513370.0
11513375	CHOCOLATE MILK, MADE FROM REDUCED SUGAR MIX WITH NON-DAIRY M	Chocolate_milk_made_from_reduced_sugar_mix_with_non_dairy_milk	Chocolate milk, made from reduced sugar mix with non-dairy milk	0	11513375.0
11513380	CHOCOLATE MILK, MADE FROM DRY MIX, NS AS TO TYPE OF MILK (NE	Chocolate_milk_made_from_dry_mix_NS_as_to_type_of_milk_Nesquik_	Chocolate milk, made from dry mix, NS as to type of milk (Nesquik)	0	11513380.0
11513381	CHOCOLATE MILK, MADE FROM DRY MIX WITH WHOLE MILK (NESQUIK)	Chocolate_milk_made_from_dry_mix_with_whole_milk_Nesquik_	Chocolate milk, made from dry mix with whole milk (Nesquik)	0	11513381.0
11513382	CHOCOLATE MILK, MADE FROM DRY MIX WITH REDUCED FAT MILK (NES	Chocolate_milk_made_from_dry_mix_with_reduced_fat_milk_Nesquik_	Chocolate milk, made from dry mix with reduced fat milk (Nesquik)	0	11513382.0
11513383	CHOCOLATE MILK, MADE FROM DRY MIX WITH LOW FAT MILK (NESQUIK	Chocolate_milk_made_from_dry_mix_with_low_fat_milk_Nesquik_	Chocolate milk, made from dry mix with low fat milk (Nesquik)	0	11513383.0
11513384	CHOCOLATE MILK, MADE FROM DRY MIX WITH FAT FREE MILK (NESQUI	Chocolate_milk_made_from_dry_mix_with_fat_free_milk_Nesquik_	Chocolate milk, made from dry mix with fat free milk (Nesquik)	0	11513384.0
11513385	CHOCOLATE MILK, MADE FROM DRY MIX WITH NON-DAIRY MILK (NESQU	Chocolate_milk_made_from_dry_mix_with_non_dairy_milk_Nesquik_	Chocolate milk, made from dry mix with non-dairy milk (Nesquik)	0	11513385.0
11513390	CHOCOLATE MILK, MADE FROM NO SUGAR ADDED DRY MIX, NS AS TO T	Chocolate_milk_made_from_no_sugar_added_dry_mix_NS_as_to_type_of_milk_Nesquik_	Chocolate milk, made from no sugar added dry mix, NS as to type of milk (Nesquik)	0	11513390.0
11513391	CHOCOLATE MILK, MADE FROM NO SUGAR ADDED DRY MIX WITH WHOLE	Chocolate_milk_made_from_no_sugar_added_dry_mix_with_whole_milk_Nesquik_	Chocolate milk, made from no sugar added dry mix with whole milk (Nesquik)	0	11513391.0
11513392	CHOCOLATE MILK, MADE FROM NO SUGAR ADDED DRY MIX WITH REDUCE	Chocolate_milk_made_from_no_sugar_added_dry_mix_with_reduced_fat_milk_Nesquik_	Chocolate milk, made from no sugar added dry mix with reduced fat milk (Nesquik)	0	11513392.0
11513393	CHOCOLATE MILK, MADE FROM NO SUGAR ADDED DRY MIX WITH LOW FA	Chocolate_milk_made_from_no_sugar_added_dry_mix_with_low_fat_milk_Nesquik_	Chocolate milk, made from no sugar added dry mix with low fat milk (Nesquik)	0	11513393.0
11513394	CHOCOLATE MILK, MADE FROM NO SUGAR ADDED DRY MIX WITH FAT FR	Chocolate_milk_made_from_no_sugar_added_dry_mix_with_fat_free_milk_Nesquik_	Chocolate milk, made from no sugar added dry mix with fat free milk  (Nesquik)	0	11513394.0
11513395	CHOCOLATE MILK, MADE FROM NO SUGAR ADDED DRY MIX WITH NON-DA	Chocolate_milk_made_from_no_sugar_added_dry_mix_with_non_dairy_milk_Nesquik_	Chocolate milk, made from no sugar added dry mix with non-dairy milk (Nesquik)	0	11513395.0
11513400	CHOCOLATE MILK, MADE FROM SYRUP, NS AS TO TYPE OF MILK	Chocolate_milk_made_from_syrup_NS_as_to_type_of_milk	Chocolate milk, made from syrup, NS as to type of milk	0	11513400.0
11513500	CHOCOLATE MILK, MADE FROM SYRUP WITH WHOLE MILK	Chocolate_milk_made_from_syrup_with_whole_milk	Chocolate milk, made from syrup with whole milk	0	11513500.0
11513550	CHOCOLATE MILK, MADE FROM SYRUP WITH REDUCED FAT MILK	Chocolate_milk_made_from_syrup_with_reduced_fat_milk	Chocolate milk, made from syrup with reduced fat milk	0	11513550.0
11513600	CHOCOLATE MILK, MADE FROM SYRUP WITH LOW FAT MILK	Chocolate_milk_made_from_syrup_with_low_fat_milk	Chocolate milk, made from syrup with low fat milk	0	11513600.0
11513700	CHOCOLATE MILK, MADE FROM SYRUP WITH FAT FREE MILK	Chocolate_milk_made_from_syrup_with_fat_free_milk	Chocolate milk, made from syrup with fat free milk	0	11513700.0
11513750	CHOCOLATE MILK, MADE FROM SYRUP WITH NON-DAIRY MILK	Chocolate_milk_made_from_syrup_with_non_dairy_milk	Chocolate milk, made from syrup with non-dairy milk	0	11513750.0
11513800	CHOCOLATE MILK, MADE FROM LIGHT SYRUP, NS AS TO TYPE OF MILK	Chocolate_milk_made_from_light_syrup_NS_as_to_type_of_milk	Chocolate milk, made from light syrup, NS as to type of milk	0	11513800.0
11513801	CHOCOLATE MILK, MADE FROM LIGHT SYRUP WITH WHOLE MILK	Chocolate_milk_made_from_light_syrup_with_whole_milk	Chocolate milk, made from light syrup with whole milk	0	11513801.0
11513802	CHOCOLATE MILK, MADE FROM LIGHT SYRUP WITH REDUCED FAT MILK	Chocolate_milk_made_from_light_syrup_with_reduced_fat_milk	Chocolate milk, made from light syrup with reduced fat milk	0	11513802.0
11513803	CHOCOLATE MILK, MADE FROM LIGHT SYRUP WITH LOW FAT MILK	Chocolate_milk_made_from_light_syrup_with_low_fat_milk	Chocolate milk, made from light syrup with low fat milk	0	11513803.0
11513804	CHOCOLATE MILK, MADE FROM LIGHT SYRUP WITH FAT FREE MILK	Chocolate_milk_made_from_light_syrup_with_fat_free_milk	Chocolate milk, made from light syrup with fat free milk	0	11513804.0
11513805	CHOCOLATE MILK, MADE FROM LIGHT SYRUP WITH NON-DAIRY MILK	Chocolate_milk_made_from_light_syrup_with_non_dairy_milk	Chocolate milk, made from light syrup with non-dairy milk	0	11513805.0
