FoodCodes	drxfcsd	Main.food.description	Old.Main.food.description	ModCode	FoodID
11433000	YOGURT, FRUIT VARIETY, NONFAT MILK	Yogurt_fruit_variety_nonfat_milk	Yogurt, fruit variety, nonfat milk	0	11433000.0
11511400	MILK, CHOCOLATE, LOWFAT MILK BASED	Milk_chocolate_lowfat_milk_based	Milk, chocolate, lowfat milk-based	0	11511400.0
11514100	COCOA, SUGAR,  DRY MILK MIXTURE, WATER ADDED	Cocoa_sugar_and_dry_milk_mixture_water_added	Cocoa, sugar, and dry milk mixture, water added	0	11514100.0
11542200	CARRY-OUT MILK SHAKE, NOT CHOCOLATE	Carry_out_milk_shake_flavors_other_than_chocolate	Carry-out milk shake, flavors other than chocolate	0	11542200.0
11830260	MILK, MALTED, DRY, FORTIFIED, NOT RECONST, CHOC	Milk_malted_dry_mix_fortified_not_reconstituted_chocolate	Milk, malted, dry mix, fortified, not reconstituted, chocolate	0	11830260.0
12100100	CREAM, FLUID, NS AS TO LIGHT, HEAVY OR HALF  HALF	Cream_NS_as_to_light_heavy_or_half_and_half	Cream, NS as to light, heavy, or half and half	0	12100100.0
12120100	CREAM, HALF  HALF	Cream_half_and_half	Cream, half and half	0	12120100.0
12140000	CREAM, HEAVY, WHIPPED, SWEETENED	Cream_heavy_whipped_sweetened	Cream, heavy, whipped, sweetened	0	12140000.0
12210200	CREAM SUBSTITUTE, LIQUID (INCLUDE COFFEE WHITNER)	Cream_substitute_liquid	Cream substitute, liquid	0	12210200.0
12210210	CREAM SUBSTITUTE, FLAVORED, LIQUID	Cream_substitute_flavored_liquid	Cream substitute, flavored, liquid	0	12210210.0
12210260	CREAM SUBSTITUTE, FAT FREE, LIQUID	Cream_substitute_fat_free_liquid	Cream substitute, fat free, liquid	0	12210260.0
12210270	CREAM SUBSTITUTE, FAT FREE, FLAVORED, LIQUID	Cream_substitute_fat_free_flavored_liquid	Cream substitute, fat free, flavored, liquid	0	12210270.0
12210310	CREAM SUBSTITUTE, SUGAR FREE, FLAVORED, LIQUID	Cream_substitute_sugar_free_flavored_liquid	Cream substitute, sugar free, flavored, liquid	0	12210310.0
12210400	CREAM SUBSTITUTE, POWDERED	Cream_substitute_powdered	Cream substitute, powdered	0	12210400.0
12210420	CREAM SUBSTITUTE, FLAVORED, POWDERED	Cream_substitute_flavored_powdered	Cream substitute, flavored, powdered	0	12210420.0
12210430	CREAM SUBSTITUTE, FAT FREE, POWDER	Cream_substitute_fat_free_powder	Cream substitute, fat free, powder	0	12210430.0
12210505	CREAM SUBSTITUTE, SUGAR FREE, FLAVORED, POWDER	Cream_substitute_sugar_free_flavored_powder	Cream substitute, sugar free, flavored, powder	0	12210505.0
12220200	WHIPPED TOPPING, NONDAIRY, FROZEN (INCL COOL WHIP)	Whipped_topping_nondairy_frozen	Whipped topping, nondairy, frozen	0	12220200.0
12220270	WHIPPED TOPPING, NONDAIRY, FROZEN, FAT FREE	Whipped_topping_nondairy_frozen_fat_free	Whipped topping, nondairy, frozen, fat free	0	12220270.0
12310100	SOUR CREAM (INCL W/ CHIVES)	Sour_cream	Sour cream	0	12310100.0
12310350	SOUR CREAM, LIGHT	Sour_cream_light	Sour cream, light	0	12310350.0
13110100	ICE CREAM, REGULAR, NOT CHOCOLATE	Ice_cream_regular_flavors_other_than_chocolate	Ice cream, regular, flavors other than chocolate	0	13110100.0
13110120	ICE CREAM, RICH, FLAVORS OTHER THAN CHOCOLATE	Ice_cream_rich_flavors_other_than_chocolate	Ice cream, rich, flavors other than chocolate	0	13110120.0
13120100	ICE CREAM BAR/STICK, CHOCOLATE COVERED	Ice_cream_bar_or_stick_chocolate_covered	Ice cream bar or stick, chocolate covered	0	13120100.0
13120730	ICE CREAM CONE, NO TOPPING, NOT CHOCOLATE	Ice_cream_cone_no_topping_flavors_other_than_chocolate	Ice cream cone, no topping, flavors other than chocolate	0	13120730.0
13120800	ICE CREAM SODA, NOT CHOCOLATE	Ice_cream_soda_flavors_other_than_chocolate	Ice cream soda, flavors other than chocolate	0	13120800.0
13130300	LIGHT ICE CREAM,NOT CHOCOLATE (FORMERLY ICE MILK)	Light_ice_cream_flavors_other_than_chocolate_formerly_ice_milk_	Light ice cream, flavors other than chocolate (formerly ice milk)	0	13130300.0
13130600	LIGHT ICE CREAM,SOFT SERVE, NOT CHOC (FORMERLY ICE MILK)	Light_ice_cream_soft_serve_flavors_other_than_chocolate_formerly_ice_milk_	Light ice cream, soft serve, flavors other than chocolate (formerly ice milk)	0	13130600.0
13130620	LIGHT ICE CREAM,SOFT SERVE CONE,NOT CHOC (DAIRY QUEEN)	Light_ice_cream_soft_serve_cone_flavors_other_than_chocolate_formerly_ice_milk_	Light ice cream, soft serve cone, flavors other than chocolate (formerly ice milk)	0	13130620.0
13130630	LIGHT ICE CREAM,SOFT SERVE CONE, CHOC (FORMERLY ICE MILK)	Light_ice_cream_soft_serve_cone_chocolate_formerly_ice_milk_	Light ice cream, soft serve cone, chocolate (formerly ice milk)	0	13130630.0
13130700	LIGHT ICE CREAM, SOFT SERVE, BLENDED W/ CANDY OR COOKIES	Light_ice_cream_soft_serve_blended_with_candy_or_cookies	Light ice cream, soft serve, blended with candy or cookies	0	13130700.0
13140500	LIGHT ICE CREAM,CONE, NOT CHOCOLATE (FORMERLY ICE MILK)	Light_ice_cream_cone_flavors_other_than_chocolate_formerly_ice_milk_	Light ice cream, cone, flavors other than chocolate (formerly ice milk)	0	13140500.0
13161630	LIGHT ICE CREAM,BAR/STICK, W/ LOW-CAL SWEETENER, CHOC COAT	Light_ice_cream_bar_or_stick_with_low_calorie_sweetener_chocolate_coated_formerly_ice_milk_	Light ice cream, bar or stick, with low-calorie sweetener, chocolate-coated (formerly ice milk)	0	13161630.0
13220110	PUDDING,NOT CHOCOLATE,PREPARED FROM DRY MIX,MILK ADDED	Pudding_flavors_other_than_chocolate_prepared_from_dry_mix_milk_added	Pudding, flavors other than chocolate, prepared from dry mix, milk added	0	13220110.0
13411000	WHITE SAUCE, MILK SAUCE	White_sauce_milk_sauce	White sauce, milk sauce	0	13411000.0
14010000	CHEESE, NFS	Cheese_NFS	Cheese, NFS	0	14010000.0
14101010	CHEESE, BLUE OR ROQUEFORT	Cheese_Blue_or_Roquefort	Cheese, Blue or Roquefort	0	14101010.0
14104250	CHEESE, COLBY JACK	Cheese_Colby_Jack	Cheese, Colby Jack	0	14104250.0
14104400	CHEESE, FETA (INCLUDE GOAT CHEESE)	Cheese_Feta	Cheese, Feta	0	14104400.0
14104700	CHEESE, GOAT	Cheese_goat	Cheese, goat	0	14104700.0
14105010	CHEESE, GOUDA OR EDAM	Cheese_Gouda_or_Edam	Cheese, Gouda or Edam	0	14105010.0
14106200	CHEESE, MONTEREY	Cheese_Monterey	Cheese, Monterey	0	14106200.0
14107010	CHEESE, MOZZARELLA, NFS (INCLUDE PIZZA CHEESE)	Cheese_Mozzarella_NFS	Cheese, Mozzarella, NFS	0	14107010.0
14107030	CHEESE, MOZZARELLA, PART SKIM (INCL LOWFAT)	Cheese_Mozzarella_part_skim	Cheese, Mozzarella, part skim	0	14107030.0
14107200	CHEESE, MUENSTER	Cheese_Muenster	Cheese, Muenster	0	14107200.0
14108010	CHEESE, PARMESAN, DRY, GRATED (INCLUDE ROMANO)	Cheese_Parmesan_dry_grated	Cheese, Parmesan, dry grated	0	14108010.0
14108020	CHEESE, PARMESAN, HARD (INCLUDE ROMANO)	Cheese_Parmesan_hard	Cheese, Parmesan, hard	0	14108020.0
14108400	CHEESE, PROVOLONE	Cheese_Provolone	Cheese, Provolone	0	14108400.0
14109010	CHEESE, SWISS	Cheese_Swiss	Cheese, Swiss	0	14109010.0
14131500	QUESO ASADERO (INCL OAXACAN-STYLE STRING CHEESE)	Queso_Asadero	Queso Asadero	0	14131500.0
14133000	QUESO FRESCO (HISPANIC-STYLE FARMER CHEESE)	Queso_Fresco	Queso Fresco	0	14133000.0
14201010	CHEESE, COTTAGE, CREAMED	Cheese_cottage_creamed_large_or_small_curd	Cheese, cottage, creamed, large or small curd	0	14201010.0
14204010	CHEESE, COTTAGE, LOWFAT	Cheese_cottage_lowfat_1_2_fat_	Cheese, cottage, lowfat (1-2% fat)	0	14204010.0
14301010	CHEESE, CREAM	Cheese_cream	Cheese, cream	0	14301010.0
14410600	CHEESE, PROCESSED, W/VEGETABLES(INCL PEPPER CHEESE)	Cheese_processed_with_vegetables	Cheese, processed, with vegetables	0	14410600.0
14420100	CHEESE SPREAD, AMERICAN OR CHEDDAR CHEESE BASE	Cheese_spread_American_or_Cheddar_cheese_base	Cheese spread, American or Cheddar cheese base	0	14420100.0
14420200	CHEESE SPRD, CREAM CHEESE, REG	Cheese_spread_cream_cheese_regular	Cheese spread, cream cheese, regular	0	14420200.0
14610520	CHEESE W/ NUTS (INCL CHEESE BALL)	Cheese_with_nuts	Cheese with nuts	0	14610520.0
14620150	DIP, CHEESE W/ CHILI PEPPER (CHILI CON QUESO)	Dip_cheese_with_chili_pepper_chili_con_queso_	Dip, cheese with chili pepper (chili con queso)	0	14620150.0
21000100	BEEF, NS AS TO CUT, COOKED, NS AS TO FAT	Beef_NS_as_to_cut_cooked_NS_as_to_fat_eaten	Beef, NS as to cut, cooked, NS as to fat eaten	0	21000100.0
21000110	BEEF, NS AS TO CUT, COOKED, LEAN  FAT	Beef_NS_as_to_cut_cooked_lean_and_fat_eaten	Beef, NS as to cut, cooked, lean and fat eaten	0	21000110.0
21101120	BEEF STEAK, BROILED OR BAKED, LEAN  FAT	Beef_steak_broiled_or_baked_lean_and_fat_eaten	Beef steak, broiled or baked, lean and fat eaten	0	21101120.0
21101130	BEEF STEAK, BROILED OR BAKED, LEAN ONLY	Beef_steak_broiled_or_baked_lean_only_eaten	Beef steak, broiled or baked, lean only eaten	0	21101130.0
21102120	BEEF STEAK, FRIED, LEAN  FAT	Beef_steak_fried_lean_and_fat_eaten	Beef steak, fried, lean and fat eaten	0	21102120.0
21102130	BEEF STEAK, FRIED, LEAN ONLY	Beef_steak_fried_lean_only_eaten	Beef steak, fried, lean only eaten	0	21102130.0
21103110	BEEF STEAK,BREADED/FLOURED,BAKED/FRIED,NS AS TO FAT	Beef_steak_breaded_or_floured_baked_or_fried_NS_as_to_fat_eaten	Beef steak, breaded or floured, baked or fried, NS as to fat eaten	0	21103110.0
21105120	BEEF STEAK, BRAISED, LEAN  FAT	Beef_steak_braised_lean_and_fat_eaten	Beef steak, braised, lean and fat eaten	0	21105120.0
21105130	BEEF STEAK, BRAISED, LEAN ONLY	Beef_steak_braised_lean_only_eaten	Beef steak, braised, lean only eaten	0	21105130.0
21301000	BEEF, OXTAILS, COOKED	Beef_oxtails_cooked	Beef, oxtails, cooked	0	21301000.0
21401120	BEEF, ROAST, ROASTED, LEAN ONLY	Beef_roast_roasted_lean_only_eaten	Beef, roast, roasted, lean only eaten	0	21401120.0
21416000	CORNED BEEF, COOKED, NS AS TO FAT	Corned_beef_cooked_NS_as_to_fat_eaten	Corned beef, cooked, NS as to fat eaten	0	21416000.0
21416120	CORNED BEEF, COOKED, LEAN ONLY	Corned_beef_cooked_lean_only_eaten	Corned beef, cooked, lean only eaten	0	21416120.0
21417120	BEEF BRISKET, COOKED, LEAN ONLY	Beef_brisket_cooked_lean_only_eaten	Beef brisket, cooked, lean only eaten	0	21417120.0
21420100	BEEF, SANDWICH STEAK (FLAKED,FORMED, THINLY SLICED)	Beef_sandwich_steak_flaked_formed_thinly_sliced_	Beef, sandwich steak (flaked, formed, thinly sliced)	0	21420100.0
21500100	GROUND BEEF OR PATTY, NS AS TO %LEAN	Ground_beef_or_patty_cooked_NS_as_to_percent_lean_formerly_NS_as_to_regular_lean_or_extra_lean_	Ground beef or patty, cooked, NS as to percent lean (formerly NS as to regular, lean, or extra lean)	0	21500100.0
21602100	BEEF JERKY	Beef_jerky	Beef jerky	0	21602100.0
22000100	PORK, NS AS TO CUT, COOKED, NS AS TO FAT EATEN	Pork_NS_as_to_cut_cooked_NS_as_to_fat_eaten	Pork, NS as to cut, cooked, NS as to fat eaten	0	22000100.0
22002000	PORK, GROUND OR PATTY, COOKED	Pork_ground_or_patty_cooked	Pork, ground or patty, cooked	0	22002000.0
22101110	PORK CHOP, BROILED OR BAKED, LEAN  FAT	Pork_chop_broiled_or_baked_lean_and_fat_eaten	Pork chop, broiled or baked, lean and fat eaten	0	22101110.0
22101150	PORK CHOP, BREADED, BROILED OR BAKED, LEAN ONLY	Pork_chop_breaded_or_floured_broiled_or_baked_lean_only_eaten	Pork chop, breaded or floured, broiled or baked, lean only eaten	0	22101150.0
22101220	PORK CHOP, FRIED, LEAN ONLY	Pork_chop_fried_lean_only_eaten	Pork chop, fried, lean only eaten	0	22101220.0
22101320	PORK CHOP, BREADED, FRIED, LEAN ONLY	Pork_chop_breaded_or_floured_fried_lean_only_eaten	Pork chop, breaded or floured, fried, lean only eaten	0	22101320.0
22107020	PORK CHOP, SMOKED OR CURED, COOKED, LEAN ONLY	Pork_chop_smoked_or_cured_cooked_lean_only_eaten	Pork chop, smoked or cured, cooked, lean only eaten	0	22107020.0
22201110	PORK STEAK OR CUTLET, BROILED OR BAKED, LEAN  FAT	Pork_steak_or_cutlet_broiled_or_baked_lean_and_fat_eaten	Pork steak or cutlet, broiled or baked, lean and fat eaten	0	22201110.0
22201120	PORK STEAK OR CUTLET, BROILED OR BAKED, LEAN ONLY	Pork_steak_or_cutlet_broiled_or_baked_lean_only_eaten	Pork steak or cutlet, broiled or baked, lean only eaten	0	22201120.0
22210310	PORK, TENDERLOIN, BREADED, FRIED	Pork_tenderloin_breaded_fried	Pork, tenderloin, breaded, fried	0	22210310.0
22210400	PORK, TENDERLOIN, BAKED	Pork_tenderloin_baked	Pork, tenderloin, baked	0	22210400.0
22300140	HAM, FRIED, LEAN ONLY	Ham_fried_lean_only_eaten	Ham, fried, lean only eaten	0	22300140.0
22311000	HAM, SMOKED OR CURED, COOKED, NS AS TO FAT	Ham_smoked_or_cured_cooked_NS_as_to_fat_eaten	Ham, smoked or cured, cooked, NS as to fat eaten	0	22311000.0
22311010	HAM, SMOKED OR CURED, COOKED, LEAN  FAT	Ham_smoked_or_cured_cooked_lean_and_fat_eaten	Ham, smoked or cured, cooked, lean and fat eaten	0	22311010.0
22311020	HAM, SMOKED OR CURED, COOKED, LEAN ONLY	Ham_smoked_or_cured_cooked_lean_only_eaten	Ham, smoked or cured, cooked, lean only eaten	0	22311020.0
22400120	PORK ROAST, NS AS TO CUT, COOKED, LEAN ONLY	Pork_roast_NS_as_to_cut_cooked_lean_only_eaten	Pork roast, NS as to cut, cooked, lean only eaten	0	22400120.0
22600100	BACON, NS AS TO TYPE OF MEAT, COOKED	Bacon_NS_as_to_type_of_meat_cooked	Bacon, NS as to type of meat, cooked	0	22600100.0
22600200	PORK BACON, NS AS TO FRESH/SMOKED/CURED, COOKED	Pork_bacon_NS_as_to_fresh_smoked_or_cured_cooked	Pork bacon, NS as to fresh, smoked or cured, cooked	0	22600200.0
22601000	PORK BACON, SMOKED OR CURED, COOKED	Pork_bacon_smoked_or_cured_cooked	Pork bacon, smoked or cured, cooked	0	22601000.0
22701010	PORK, SPARERIBS, COOKED, LEAN  FAT	Pork_spareribs_cooked_lean_and_fat_eaten	Pork, spareribs, cooked, lean and fat eaten	0	22701010.0
22701020	PORK, SPARERIBS, COOKED, LEAN ONLY	Pork_spareribs_cooked_lean_only_eaten	Pork, spareribs, cooked, lean only eaten	0	22701020.0
22706010	PORK, NECK BONES, COOKED	Pork_neck_bones_cooked	Pork, neck bones, cooked	0	22706010.0
22708010	PORK, PIGS HOCKS, COOKED	Pork_pigs_hocks_cooked	Pork, pigs hocks, cooked	0	22708010.0
22709010	PORK SKIN, RINDS, DEEP-FRIED	Pork_skin_rinds_deep_fried	Pork skin, rinds, deep-fried	0	22709010.0
23101020	LAMB CHOP, NS AS TO CUT, COOKED, LEAN ONLY	Lamb_chop_NS_as_to_cut_cooked_lean_only_eaten	Lamb chop, NS as to cut, cooked, lean only eaten	0	23101020.0
23321200	VENISON/DEER STEAK, COOKED, NS AS TO METHOD	Venison_deer_steak_cooked_NS_as_to_cooking_method	Venison/deer steak, cooked, NS as to cooking method	0	23321200.0
24100000	CHICKEN, NS AS TO PART, NS METHOD, SKIN	Chicken_NS_as_to_part_and_cooking_method_NS_as_to_skin_eaten	Chicken, NS as to part and cooking method, NS as to skin eaten	0	24100000.0
24100020	CHICKEN, NS AS TO PART, NS METHOD, W/O SKIN	Chicken_NS_as_to_part_and_cooking_method_skin_not_eaten	Chicken, NS as to part and cooking method, skin not eaten	0	24100020.0
24102000	CHICKEN, NS PART, ROASTED/BROILED/BAKED, NS SKIN	Chicken_NS_as_to_part_roasted_broiled_or_baked_NS_as_to_skin_eaten	Chicken, NS as to part, roasted, broiled, or baked, NS as to skin eaten	0	24102000.0
24120120	CHICKEN, BREAST, NS AS TO COOKING METHOD, W/O SKIN	Chicken_breast_NS_as_to_cooking_method_skin_not_eaten	Chicken, breast, NS as to cooking method, skin not eaten	0	24120120.0
24123120	CHICKEN, BREAST, STEWED, W/O SKIN	Chicken_breast_stewed_skin_not_eaten	Chicken, breast, stewed, skin not eaten	0	24123120.0
24133220	CHICKEN, LEG, STEWED, W/O SKIN	Chicken_leg_drumstick_and_thigh_stewed_skin_not_eaten	Chicken, leg (drumstick and thigh), stewed, skin not eaten	0	24133220.0
24140210	CHICKEN, DRUMSTICK, NS AS TO COOKING METHOD,W/ SKIN	Chicken_drumstick_NS_as_to_cooking_method_skin_eaten	Chicken, drumstick, NS as to cooking method, skin eaten	0	24140210.0
24150220	CHICKEN, THIGH, NS AS TO COOKING METHOD, W/O SKIN	Chicken_thigh_NS_as_to_cooking_method_skin_not_eaten	Chicken, thigh, NS as to cooking method, skin not eaten	0	24150220.0
24153210	CHICKEN, THIGH, STEWED, W/ SKIN	Chicken_thigh_stewed_skin_eaten	Chicken, thigh, stewed, skin eaten	0	24153210.0
24153220	CHICKEN, THIGH, STEWED, W/O SKIN	Chicken_thigh_stewed_skin_not_eaten	Chicken, thigh, stewed, skin not eaten	0	24153220.0
24160110	CHICKEN, WING, NS AS TO COOKING METHOD, W/ SKIN	Chicken_wing_NS_as_to_cooking_method_skin_eaten	Chicken, wing, NS as to cooking method, skin eaten	0	24160110.0
24163110	CHICKEN, WING, STEWED, W/ SKIN	Chicken_wing_stewed_skin_eaten	Chicken, wing, stewed, skin eaten	0	24163110.0
24201030	TURKEY, LIGHT MEAT, COOKED, W/ SKIN	Turkey_light_meat_cooked_skin_eaten	Turkey, light meat, cooked, skin eaten	0	24201030.0
24201120	TURKEY, LIGHT MEAT, ROASTED, W/O SKIN	Turkey_light_meat_roasted_skin_not_eaten	Turkey, light meat, roasted, skin not eaten	0	24201120.0
24201130	TURKEY, LIGHT MEAT, ROASTED, W/ SKIN	Turkey_light_meat_roasted_skin_eaten	Turkey, light meat, roasted, skin eaten	0	24201130.0
24201320	TURKEY, LIGHT  DARK MEAT, ROASTED, W/O SKIN	Turkey_light_and_dark_meat_roasted_skin_not_eaten	Turkey, light and dark meat, roasted, skin not eaten	0	24201320.0
24202060	TURKEY, DRUMSTICK, ROASTED, W/O SKIN	Turkey_drumstick_roasted_skin_not_eaten	Turkey, drumstick, roasted, skin not eaten	0	24202060.0
24203010	TURKEY, WING, COOKED, W/O SKIN	Turkey_wing_cooked_skin_not_eaten	Turkey, wing, cooked, skin not eaten	0	24203010.0
24208500	TURKEY BACON, COOKED	Turkey_bacon_cooked	Turkey bacon, cooked	0	24208500.0
25110140	BEEF LIVER, FRIED	Beef_liver_fried	Beef liver, fried	0	25110140.0
25210210	FRANKFURTER OR HOT DOG, BEEF	Frankfurter_or_hot_dog_beef	Frankfurter or hot dog, beef	0	25210210.0
25220150	BEEF SAUSAGE W/ CHEESE, SMOKED	Beef_sausage_with_cheese_smoked	Beef sausage with cheese, smoked	0	25220150.0
25220350	BRATWURST, PORK, COOKED	Bratwurst_pork_cooked	Bratwurst, pork, cooked	0	25220350.0
25220410	BOLOGNA, NFS	Bologna_NFS	Bologna, NFS	0	25220410.0
25220710	CHORIZOS	Chorizos	Chorizos	0	25220710.0
25221250	PEPPERONI	Pepperoni	Pepperoni	0	25221250.0
25221310	POLISH SAUSAGE	Polish_sausage	Polish sausage	0	25221310.0
25221350	ITALIAN SAUSAGE	Italian_sausage	Italian sausage	0	25221350.0
25221400	SAUSAGE (NOT COLD CUT), NFS	Sausage_not_cold_cut_NFS	Sausage (not cold cut), NFS	0	25221400.0
25221500	SALAMI, NFS	Salami_NFS	Salami, NFS	0	25221500.0
25230210	HAM, SLICED, PREPACKAGED OR DELI, LUNCHEON MEAT	Ham_sliced_prepackaged_or_deli_luncheon_meat	Ham, sliced, prepackaged or deli, luncheon meat	0	25230210.0
25230560	LIVERWURST	Liverwurst	Liverwurst	0	25230560.0
25230800	TURKEY HAM	Turkey_ham	Turkey ham	0	25230800.0
26100110	FISH, COOKED, NS AS TO TYPE  COOKING METHOD	Fish_NS_as_to_type_cooked_NS_as_to_cooking_method	Fish, NS as to type, cooked, NS as to cooking method	0	26100110.0
26100160	FISH, NS AS TO TYPE, STEAMED	Fish_NS_as_to_type_steamed	Fish, NS as to type, steamed	0	26100160.0
26107140	CATFISH, FLOURED OR BREADED, FRIED	Catfish_floured_or_breaded_fried	Catfish, floured or breaded, fried	0	26107140.0
26109130	COD, BREADED OR BATTERED, BAKED	Cod_breaded_or_battered_baked	Cod, breaded or battered, baked	0	26109130.0
26109140	COD, FLOURED OR BREADED, FRIED	Cod_floured_or_breaded_fried	Cod, floured or breaded, fried	0	26109140.0
26115120	FLOUNDER, BAKED OR BROILED	Flounder_baked_or_broiled	Flounder, baked or broiled	0	26115120.0
26131140	POMPANO, FLOURED OR BREADED, FRIED	Pompano_floured_or_breaded_fried	Pompano, floured or breaded, fried	0	26131140.0
26137110	SALMON, COOKED, NS AS TO COOKING METHOD	Salmon_cooked_NS_as_to_cooking_method	Salmon, cooked, NS as to cooking method	0	26137110.0
26137180	SALMON, CANNED	Salmon_canned	Salmon, canned	0	26137180.0
26141160	SEA BASS, STEAMED OR POACHED	Sea_bass_steamed_or_poached	Sea bass, steamed or poached	0	26141160.0
26153110	TUNA, FRESH, COOKED, NS AS TO COOKING METHOD	Tuna_fresh_cooked_NS_as_to_cooking_method	Tuna, fresh, cooked, NS as to cooking method	0	26153110.0
26158010	TILAPIA, BAKED OR BROILED	Tilapia_baked_or_broiled	Tilapia, baked or broiled	0	26158010.0
26158030	TILAPIA, FLOURED OR BREADED, FRIED	Tilapia_floured_or_breaded_fried	Tilapia, floured or breaded, fried	0	26158030.0
26319110	SHRIMP, COOKED, NS AS TO COOKING METHOD	Shrimp_cooked_NS_as_to_cooking_method	Shrimp, cooked, NS as to cooking method	0	26319110.0
26319120	SHRIMP, BAKED OR BROILED (INCL SAUTEED; PRAWN)	Shrimp_baked_or_broiled	Shrimp, baked or broiled	0	26319120.0
26319130	SHRIMP, STEAMED OR BOILED	Shrimp_steamed_or_boiled	Shrimp, steamed or boiled	0	26319130.0
26319140	SHRIMP, BREADED OR BATTERED, FRIED	Shrimp_floured_breaded_or_battered_fried	Shrimp, floured, breaded, or battered, fried	0	26319140.0
27111000	BEEF W/ TOMATO-BASED SAUCE (MIXTURE)	Beef_with_tomato_based_sauce_mixture_	Beef with tomato-based sauce (mixture)	0	27111000.0
27111420	CHILI CON CARNE W/O BEANS	Chili_con_carne_without_beans	Chili con carne without beans	0	27111420.0
27111500	BEEF SLOPPY JOE (NO BUN)	Beef_sloppy_joe_no_bun_	Beef sloppy joe (no bun)	0	27111500.0
27116100	BEEF CURRY	Beef_curry	Beef curry	0	27116100.0
27116200	BEEF W/ BARBECUE SAUCE (MIXTURE)	Beef_with_barbecue_sauce_mixture_	Beef with barbecue sauce (mixture)	0	27116200.0
27118180	BEEF STEW, P.R., MEAT W/ GRAVY (POTATO SEPARATE)	Puerto_Rican_style_beef_stew_meat_with_gravy_potatoes_reported_separately_	Puerto Rican style beef stew, meat with gravy (potatoes reported separately)	0	27118180.0
27120030	HAM/PORK W/ BARBECUE SAUCE	Ham_or_pork_with_barbecue_sauce_mixture_	Ham or pork with barbecue sauce (mixture)	0	27120030.0
27130100	LAMB CURRY	Lamb_curry	Lamb curry	0	27130100.0
27142000	CHICKEN W/ GRAVY (MIXTURE)	Chicken_with_gravy_mixture_	Chicken with gravy (mixture)	0	27142000.0
27146150	CHICKEN CURRY	Chicken_curry	Chicken curry	0	27146150.0
27146160	CHICKEN WITH MOLE SAUCE	Chicken_with_mole_sauce	Chicken with mole sauce	0	27146160.0
27146300	CHICKEN PARMIGIANA	Chicken_or_turkey_parmigiana	Chicken or turkey parmigiana	0	27146300.0
27150200	OYSTER SCE (WHITE SCE-BASED)	Oyster_sauce_white_sauce_based_	Oyster sauce (white sauce-based)	0	27150200.0
27150210	FISH SAUCE (BAGOONG)	Fish_sauce_bagoong_	Fish sauce (bagoong)	0	27150210.0
27150320	FISH CURRY	Fish_curry	Fish curry	0	27150320.0
