"BMXBMI"	"BMXWT"	"F_CITMLB"	"F_OTHER"	"F_JUICE"	"F_TOTAL"	"V_DRKGR"	"V_REDOR_TOMATO"	"V_REDOR_OTHER"	"V_REDOR_TOTAL"	"V_STARCHY_POTATO"	"V_STARCHY_OTHER"	"V_STARCHY_TOTAL"	"V_OTHER"	"V_TOTAL"	"V_LEGUMES"	"G_WHOLE"	"G_REFINED"	"G_TOTAL"	"PF_MEAT"	"PF_CUREDMEAT"	"PF_POULT"	"PF_SEAFD_HI"	"PF_SEAFD_LOW"	"PF_MPS_TOTAL"	"PF_EGGS"	"PF_SOY"	"PF_NUTSDS"	"PF_LEGUMES"	"PF_TOTAL"	"D_MILK"	"D_YOGURT"	"D_CHEESE"	"D_TOTAL"	"OILS"	"SOLID_FATS"	"ADD_SUGARS"	"A_DRINKS"
-0.0188276896454611	-0.0284436337748514	0.0641872250510653	0.0448048099215911	0.0406490058724771	0.0756916878278241	0.117527987922855	-0.0467888319820422	0.131789753558874	0.0393766615125247	-0.0918881052705045	0.444871007777528	0.148533162261423	-0.00920545832513445	0.111803559404785	-0.0767708802467266	-0.107962237491692	-0.191541711908373	-0.224072173715024	-0.105554658624923	-0.104957741349636	-0.0350619934911779	1	0.231509291977956	0.0913909986508291	-0.0704697061591911	-0.0047551423667662	-0.0174047836856657	-0.0771421637346031	0.0601641000144567	-0.0210389918277526	0.200564909345547	-0.126912069478146	-0.0457181150597811	-0.00994996506608023	-0.2341737886224	-0.10903870119928	0.0785551421308124
0.0228582919504702	0.0219073986647964	-0.0189256103541772	-0.00492680200216259	0.209946797318937	0.075884068465598	0.0416707986975107	-0.108143912366504	0.0330618236761208	-0.0613277784648291	-0.120784288472553	0.0906484136875461	-0.0632177118833775	0.0681775103892229	0.00654940812602874	0.0417269192020324	-0.136808025031411	-0.0862713679210589	-0.137685583013985	-0.0153899153486086	-0.100490568835602	0.0716662720768139	0.231509291977956	1	0.530102390354082	-0.0349929220955692	0.0116229817630413	-0.0747345511659594	0.0422516751349035	0.458960331590237	-0.0820294217107586	0.00818374786817365	-0.203043941498409	-0.210099866120663	0.0372237935680007	-0.149807158197963	-0.0384961022441358	0.0536074215783523
0.136619872629354	0.132881086530416	0.0287599792170822	-0.0581662700486028	-0.0287229128558198	-0.0434169863701333	0.0341997458537019	0.0184175087850874	0.157349981984762	0.10187796209215	-0.109356223333034	0.0564712849063254	-0.0706271305041727	0.0455162350452117	0.0446997242172599	-0.0483613625752222	-0.0345366494685183	0.0149626948194973	-0.000410240048666495	0.451632407059121	0.243157220158561	0.568824085420485	0.0913909986508291	0.530102390354082	1	0.0375451339634419	-0.140303369124359	-0.0778751044082525	-0.0495415482278509	0.895450920935975	-0.0791139521907074	0.0802546969906652	-0.205149399405708	-0.180481578771511	0.117631754669795	0.0134107289181632	0.0503244303177968	-0.0165687355090706
0.0681653956456589	0.078939087513631	-0.00048080312671507	0.0258966333523938	-0.0651279174801102	-0.00806275631032297	0.105005737439523	0.0261813150454093	0.277656063442291	0.175105091954916	0.0395716914636345	0.0356586869627445	0.0548979467375793	0.0956242745939068	0.170891511321756	0.0870620138403325	-0.0452352900348254	0.182382169501999	0.151642079667824	0.0540735422414452	0.0509119012268431	0.0190207525484084	-0.0704697061591911	-0.0349929220955692	0.0375451339634419	1	0.0504230038656992	-0.0688456768551997	0.0875931445266534	0.273755232944391	0.0335487049776884	-0.0639860658829511	-0.020690651039927	0.0335945712822442	0.176109179842186	0.19180312181168	0.0618731010205184	-0.0869244307116185
-0.00474155434450016	0.0167867885045533	-0.0960987588585568	0.00976164353528323	-0.0401056846318749	-0.0478895445717214	0.0588547828280015	-0.112190442197464	0.00297553544733602	-0.0811952335357299	0.11609552113072	0.0188411065230098	0.116193690033954	0.361841574336061	0.224220034037792	-0.0117633481051558	-0.0416631649607794	0.0260991906804469	0.00702973373540818	-0.0324552725121354	-0.0748634973285195	-0.153108354600972	-0.0047551423667662	0.0116229817630413	-0.140303369124359	0.0504230038656992	1	0.0535062635484875	-0.0117428404112569	0.019760262119524	0.0704764533247784	-0.0372034742604707	0.00482360288906029	0.0381794090570953	0.0817156851749581	-0.0638193709959929	-0.141995480565378	0.119263910987329
-0.133267420783723	-0.107756650365151	0.0270090660730348	0.242062132483003	-0.0352887954086215	0.175172718956704	0.0750365369093649	0.0774669286211666	0.176969260486749	0.156498800416424	-0.0112315887546151	-0.0626797491742416	-0.0430735470899547	0.0709869630012606	0.102958062502134	-0.0425027895965658	0.399513258507038	-0.102289688368925	0.0709292713906391	-0.144447497892774	-0.0897591129024685	0.118142609683662	-0.0174047836856657	-0.0747345511659594	-0.0778751044082525	-0.0688456768551997	0.0535062635484875	1	-0.0427805666000875	0.268577384490792	0.0153837283373709	0.164377343538989	-0.0653869491549809	-0.0215428491600192	0.298210453363077	-0.139934825240788	-0.147500610968401	-0.0656995146745443
-0.0349954685117368	-0.0598775539655301	0.0334598427065299	0.0766622829761791	0.00689565197163335	0.0729457659856997	0.188500689681156	0.080889876349572	0.196122549503718	0.169772168364561	-0.100180239910124	0.0239853796223708	-0.0792147301753783	0.185687917623294	0.197441633786622	0.99993052180266	0.224565029009183	0.115905912566556	0.201974963505573	-0.0448652713901705	-0.0918814172936047	-0.00778721975313459	-0.0771421637346031	0.0422516751349035	-0.0495415482278509	0.0875931445266534	-0.0117428404112569	-0.0427805666000875	1	-0.0400075588050402	0.0707348625295599	-0.107481119944463	0.0463788407906147	0.116787094850615	0.0608182055964539	0.0478536137735218	-0.0348782008673495	0.00844567330032226
0.0970442771290678	0.107875930559894	0.0247572914722617	0.0390210032343206	-0.0606372944924295	0.0136085902158155	0.0922091040577947	0.0378699037217586	0.280414560345519	0.185285893982955	-0.0817211422676964	0.041823963654412	-0.0529761671709679	0.134766971056239	0.148331837190771	-0.0389512866784305	0.0920928082486585	0.0278570909774274	0.0644352981428221	0.379114137553328	0.198699316558304	0.557311233103151	0.0601641000144567	0.458960331590237	0.895450920935975	0.273755232944391	0.019760262119524	0.268577384490792	-0.0400075588050402	1	-0.0511724314112674	0.11168634206884	-0.218546578618802	-0.162252595378359	0.269414831231371	0.00492532480056689	-0.00608177330839782	-0.0467859765214676
-0.0471627455932759	-0.0253236710335258	0.137306113684883	0.0529836660572691	0.0016620668893084	0.094834779602984	-0.0629786164682811	-0.0496775290395646	0.0417173103307552	-0.0132883549752604	-0.11816728281416	-0.00338033998269525	-0.110004270515526	-0.0029620852516647	-0.0727974329048213	0.0713466451450199	0.0497216033656168	0.0667449363444578	0.0831253605196377	0.019715548777309	-0.00780764378642778	-0.0678052081107767	-0.0210389918277526	-0.0820294217107586	-0.0791139521907074	0.0335487049776884	0.0704764533247784	0.0153837283373709	0.0707348625295599	-0.0511724314112674	1	-0.0819685802470285	-0.0607485934621399	0.630572103735255	-0.0158433239884954	0.203550841176426	0.05497020907843	-0.147690684247322
-0.0592970474292213	-0.0306858329341248	0.216732020102231	0.0319899696802608	-0.05550068351037	0.0873890794333975	0.374210532230784	0.110107903109828	0.0918050712772267	0.132829784962069	-0.0498017711470367	0.106846554001507	0.0102719630531163	0.0741073604533602	0.235952765146912	-0.107550477190317	0.0525146805912144	-0.16114946278042	-0.128757887901581	-0.171086769140491	-0.0259805102121581	0.253260870117484	0.200564909345547	0.00818374786817365	0.0802546969906652	-0.0639860658829511	-0.0372034742604707	0.164377343538989	-0.107481119944463	0.11168634206884	-0.0819685802470285	1	-0.110469216507194	0.0497521090565005	0.0662527122821441	-0.156445156189956	-0.10049068122304	0.0675611506451822
0.0522443462205306	0.0962293093658227	-0.0877586377949126	0.0215525712401602	0.0543352119108729	0.00335023469646967	-0.125661997339986	0.252008417411771	-0.125887136774193	0.115511174795481	0.00329785401936362	-0.141316145740303	-0.0708975483578501	-0.0995279918613811	-0.088382000615961	0.0446152232865866	0.0833264556060632	0.46985452145211	0.473983090673995	-0.0183347075269166	0.124343977333253	-0.187192584995456	-0.126912069478146	-0.203043941498409	-0.205149399405708	-0.020690651039927	0.00482360288906029	-0.0653869491549809	0.0463788407906147	-0.218546578618802	-0.0607485934621399	-0.110469216507194	1	0.690059530575611	0.164661512005517	0.528694525435252	0.207006285551738	0.00781638337707724
0.00180820251893123	0.0549852493255037	0.0899102343729365	0.0471167951499187	0.0151482975108593	0.0771186406198591	0.0163727727958709	0.214957375197022	0.0225613342741241	0.171425908638679	-0.0963617117287239	-0.0876029188216865	-0.134085617710293	-0.0487128327646212	-0.0108088843021217	0.116441238410378	0.12648112448567	0.34486262660878	0.375125057223835	-0.0308424913704554	0.091392999689336	-0.127455033985397	-0.0457181150597811	-0.210099866120663	-0.180481578771511	0.0335945712822442	0.0381794090570953	-0.0215428491600192	0.116787094850615	-0.162252595378359	0.630572103735255	0.0497521090565005	0.690059530575611	1	0.122901246626052	0.484307386334084	0.17480657929253	-0.0714764959515731
0.0830917107027728	0.0477637080089294	-0.0282856746792858	0.0176823552924479	0.0711647785594797	0.0312779882350559	0.109963769442776	0.258151643795371	0.293695716228749	0.355438151404171	0.299316563500514	0.0572816429592586	0.30412332618128	0.382499121986172	0.474731657349849	0.061103001036399	0.136959904778659	0.312491937810382	0.3492317854714	0.0056446738592106	0.0995657476290651	0.0940960318585366	-0.00994996506608023	0.0372237935680007	0.117631754669795	0.176109179842186	0.0817156851749581	0.298210453363077	0.0608182055964539	0.269414831231371	-0.0158433239884954	0.0662527122821441	0.164661512005517	0.122901246626052	1	0.171368428140913	0.206446985784465	-0.0147213016625974
0.0729582414507289	0.127678966932742	-0.070542147714905	0.00313090626342467	0.00875787447331183	-0.0222897285548854	-0.213710979356249	0.0174094679517625	-0.179836566034854	-0.08803110704623	-0.00933925058138009	-0.103988095690611	-0.0629474050816096	-0.100933744215445	-0.190373154469369	0.046316537713034	-0.0194342343600557	0.544673329134692	0.50108723604324	0.11326148291702	0.234518127517145	-0.0557659489392703	-0.2341737886224	-0.149807158197963	0.0134107289181632	0.19180312181168	-0.0638193709959929	-0.139934825240788	0.0478536137735218	0.00492532480056689	0.203550841176426	-0.156445156189956	0.528694525435252	0.484307386334084	0.171368428140913	1	0.446238749072872	-0.0603030676691324
0.122463813805934	0.129516479271635	-0.0804121677597772	-0.119627257960399	-0.127585434389793	-0.173585257748956	-0.0990638348322437	0.187109525131671	-0.145984922853389	0.0563014341762475	0.0958299755289645	-0.0321339631730746	0.0709677965087901	-0.0894025876463891	-0.0390115686193323	-0.0339355336084783	-0.0810119688378604	0.302231340718319	0.248768271279863	0.144278916040379	0.100908215845312	-0.060336595259358	-0.10903870119928	-0.0384961022441358	0.0503244303177968	0.0618731010205184	-0.141995480565378	-0.147500610968401	-0.0348782008673495	-0.00608177330839782	0.05497020907843	-0.10049068122304	0.207006285551738	0.17480657929253	0.206446985784465	0.446238749072872	1	-0.0173415285100646
-0.0974289005554085	-0.0645448557039298	-0.0438872675756783	-0.115987439609442	0.17267911479147	-0.0316977651964408	0.0651026614110318	0.0282178600358428	-0.00965956076873593	0.0154227850272128	0.0223724147492879	0.0675948125491828	0.0558489837748975	0.105053618581211	0.105868947743435	0.00997043010731474	-0.0615827261795733	-0.0482267032173857	-0.0707583843465931	0.046094694109889	-0.0908650567097083	-0.0709592630082093	0.0785551421308124	0.0536074215783523	-0.0165687355090706	-0.0869244307116185	0.119263910987329	-0.0656995146745443	0.00844567330032226	-0.0467859765214676	-0.147690684247322	0.0675611506451822	0.00781638337707724	-0.0714764959515731	-0.0147213016625974	-0.0603030676691324	-0.0173415285100646	1
