FoodCodes	drxfcsd	Main.food.description	Old.Main.food.description	ModCode	FoodID
11460170	YOGURT, FROZEN, NOT CHOCOLATE, LOWFAT MILK	Yogurt_frozen_flavors_other_than_chocolate_lowfat_milk	Yogurt, frozen, flavors other than chocolate, lowfat milk	0	11460170.0
11511300	MILK, CHOCOLATE, SKIM MILK BASED	Milk_chocolate_skim_milk_based	Milk, chocolate, skim milk-based	0	11511300.0
11513550	CHOCOLATE SYRUP, RED FAT MILK ADDED	Chocolate_syrup_reduced_fat_milk_added	Chocolate syrup, reduced fat milk added	0	11513550.0
11514100	COCOA, SUGAR,  DRY MILK MIXTURE, WATER ADDED	Cocoa_sugar_and_dry_milk_mixture_water_added	Cocoa, sugar, and dry milk mixture, water added	0	11514100.0
11542200	CARRY-OUT MILK SHAKE, NOT CHOCOLATE	Carry_out_milk_shake_flavors_other_than_chocolate	Carry-out milk shake, flavors other than chocolate	0	11542200.0
11830150	COCOA POWDER, NOT RECONSTITUTED (NO DRY MILK)	Cocoa_powder_not_reconstituted_no_dry_milk_	Cocoa powder, not reconstituted (no dry milk)	0	11830150.0
12110100	CREAM, LIGHT, FLUID (INCL COFFEE CRM, TABLE CREAM)	Cream_light_fluid	Cream, light, fluid	0	12110100.0
12120100	CREAM, HALF  HALF	Cream_half_and_half	Cream, half and half	0	12120100.0
12140000	CREAM, HEAVY, WHIPPED, SWEETENED	Cream_heavy_whipped_sweetened	Cream, heavy, whipped, sweetened	0	12140000.0
12210200	CREAM SUBSTITUTE, LIQUID (INCLUDE COFFEE WHITNER)	Cream_substitute_liquid	Cream substitute, liquid	0	12210200.0
12210210	CREAM SUBSTITUTE, FLAVORED, LIQUID	Cream_substitute_flavored_liquid	Cream substitute, flavored, liquid	0	12210210.0
12210260	CREAM SUBSTITUTE, FAT FREE, LIQUID	Cream_substitute_fat_free_liquid	Cream substitute, fat free, liquid	0	12210260.0
12210270	CREAM SUBSTITUTE, FAT FREE, FLAVORED, LIQUID	Cream_substitute_fat_free_flavored_liquid	Cream substitute, fat free, flavored, liquid	0	12210270.0
12210310	CREAM SUBSTITUTE, SUGAR FREE, FLAVORED, LIQUID	Cream_substitute_sugar_free_flavored_liquid	Cream substitute, sugar free, flavored, liquid	0	12210310.0
12210400	CREAM SUBSTITUTE, POWDERED	Cream_substitute_powdered	Cream substitute, powdered	0	12210400.0
12210420	CREAM SUBSTITUTE, FLAVORED, POWDERED	Cream_substitute_flavored_powdered	Cream substitute, flavored, powdered	0	12210420.0
12210430	CREAM SUBSTITUTE, FAT FREE, POWDER	Cream_substitute_fat_free_powder	Cream substitute, fat free, powder	0	12210430.0
12210505	CREAM SUBSTITUTE, SUGAR FREE, FLAVORED, POWDER	Cream_substitute_sugar_free_flavored_powder	Cream substitute, sugar free, flavored, powder	0	12210505.0
12220200	WHIPPED TOPPING, NONDAIRY, FROZEN (INCL COOL WHIP)	Whipped_topping_nondairy_frozen	Whipped topping, nondairy, frozen	0	12220200.0
12310100	SOUR CREAM (INCL W/ CHIVES)	Sour_cream	Sour cream	0	12310100.0
13110100	ICE CREAM, REGULAR, NOT CHOCOLATE	Ice_cream_regular_flavors_other_than_chocolate	Ice cream, regular, flavors other than chocolate	0	13110100.0
13110110	ICE CREAM, REGULAR, CHOCOLATE	Ice_cream_regular_chocolate	Ice cream, regular, chocolate	0	13110110.0
13110120	ICE CREAM, RICH, FLAVORS OTHER THAN CHOCOLATE	Ice_cream_rich_flavors_other_than_chocolate	Ice cream, rich, flavors other than chocolate	0	13110120.0
13110130	ICE CREAM, RICH, CHOCOLATE	Ice_cream_rich_chocolate	Ice cream, rich, chocolate	0	13110130.0
13120100	ICE CREAM BAR/STICK, CHOCOLATE COVERED	Ice_cream_bar_or_stick_chocolate_covered	Ice cream bar or stick, chocolate covered	0	13120100.0
13120500	ICE CREAM SANDWICH	Ice_cream_sandwich	Ice cream sandwich	0	13120500.0
13120550	ICE CREAM COOKIE SANDWICH (INCLUDE CHIPWICH)	Ice_cream_cookie_sandwich	Ice cream cookie sandwich	0	13120550.0
13120730	ICE CREAM CONE, NO TOPPING, NOT CHOCOLATE	Ice_cream_cone_no_topping_flavors_other_than_chocolate	Ice cream cone, no topping, flavors other than chocolate	0	13120730.0
13130300	LIGHT ICE CREAM,NOT CHOCOLATE (FORMERLY ICE MILK)	Light_ice_cream_flavors_other_than_chocolate_formerly_ice_milk_	Light ice cream, flavors other than chocolate (formerly ice milk)	0	13130300.0
13130310	LIGHT ICE CREAM,CHOCOLATE (FORMERLY ICE MILK)	Light_ice_cream_chocolate_formerly_ice_milk_	Light ice cream, chocolate (formerly ice milk)	0	13130310.0
13130620	LIGHT ICE CREAM,SOFT SERVE CONE,NOT CHOC (DAIRY QUEEN)	Light_ice_cream_soft_serve_cone_flavors_other_than_chocolate_formerly_ice_milk_	Light ice cream, soft serve cone, flavors other than chocolate (formerly ice milk)	0	13130620.0
13135010	ICE CREAM SANDWICH, MADE W/ LIGHT CHOCOLATE ICE CREAM	Ice_cream_sandwich_made_with_light_chocolate_ice_cream	Ice cream sandwich, made with light chocolate ice cream	0	13135010.0
13150000	SHERBET, ALL FLAVORS	Sherbet_all_flavors	Sherbet, all flavors	0	13150000.0
13210110	PUDDING, BREAD (INCLUDE W/ RAISINS)	Pudding_bread	Pudding, bread	0	13210110.0
13210300	CUSTARD	Custard	Custard	0	13210300.0
13210410	PUDDING, RICE	Pudding_rice	Pudding, rice	0	13210410.0
13230140	PUDDING, CANNED, LO CAL, W/ ART SWTNER, CHOC	Pudding_canned_low_calorie_containing_artificial_sweetener_chocolate	Pudding, canned, low calorie, containing artificial sweetener, chocolate	0	13230140.0
13252500	BARFI/BURFI,INDIAN DESSERT,FROM MILK/CREAM/RICOTTA	Barfi_or_Burfi_Indian_dessert_made_from_milk_and_or_cream_and_or_Ricotta_cheese	Barfi or Burfi, Indian dessert, made from milk and/or cream and/or Ricotta cheese	0	13252500.0
13252600	TIRAMISU	Tiramisu	Tiramisu	0	13252600.0
13411000	WHITE SAUCE, MILK SAUCE	White_sauce_milk_sauce	White sauce, milk sauce	0	13411000.0
14010000	CHEESE, NFS	Cheese_NFS	Cheese, NFS	0	14010000.0
14101010	CHEESE, BLUE OR ROQUEFORT	Cheese_Blue_or_Roquefort	Cheese, Blue or Roquefort	0	14101010.0
14102010	CHEESE, BRICK	Cheese_Brick	Cheese, Brick	0	14102010.0
14103020	CHEESE, BRIE	Cheese_Brie	Cheese, Brie	0	14103020.0
14104250	CHEESE, COLBY JACK	Cheese_Colby_Jack	Cheese, Colby Jack	0	14104250.0
14104400	CHEESE, FETA (INCLUDE GOAT CHEESE)	Cheese_Feta	Cheese, Feta	0	14104400.0
14104700	CHEESE, GOAT	Cheese_goat	Cheese, goat	0	14104700.0
14106200	CHEESE, MONTEREY	Cheese_Monterey	Cheese, Monterey	0	14106200.0
14107010	CHEESE, MOZZARELLA, NFS (INCLUDE PIZZA CHEESE)	Cheese_Mozzarella_NFS	Cheese, Mozzarella, NFS	0	14107010.0
14107030	CHEESE, MOZZARELLA, PART SKIM (INCL LOWFAT)	Cheese_Mozzarella_part_skim	Cheese, Mozzarella, part skim	0	14107030.0
14108010	CHEESE, PARMESAN, DRY, GRATED (INCLUDE ROMANO)	Cheese_Parmesan_dry_grated	Cheese, Parmesan, dry grated	0	14108010.0
14108015	CHEESE, PARMESAN, DRY GRATED, REDUCED FAT	Cheese_Parmesan_dry_grated_reduced_fat	Cheese, Parmesan, dry grated, reduced fat	0	14108015.0
14108020	CHEESE, PARMESAN, HARD (INCLUDE ROMANO)	Cheese_Parmesan_hard	Cheese, Parmesan, hard	0	14108020.0
14108400	CHEESE, PROVOLONE	Cheese_Provolone	Cheese, Provolone	0	14108400.0
14109010	CHEESE, SWISS	Cheese_Swiss	Cheese, Swiss	0	14109010.0
14109030	CHEESE, SWISS, LOWFAT	Cheese_Swiss_lowfat	Cheese, Swiss, lowfat	0	14109030.0
14120010	CHEESE, MEXICAN BLEND	Cheese_Mexican_blend	Cheese, Mexican blend	0	14120010.0
14131500	QUESO ASADERO (INCL OAXACAN-STYLE STRING CHEESE)	Queso_Asadero	Queso Asadero	0	14131500.0
14133000	QUESO FRESCO (HISPANIC-STYLE FARMER CHEESE)	Queso_Fresco	Queso Fresco	0	14133000.0
14201500	CHEESE, RICOTTA	Cheese_Ricotta	Cheese, Ricotta	0	14201500.0
14204010	CHEESE, COTTAGE, LOWFAT	Cheese_cottage_lowfat_1_2_fat_	Cheese, cottage, lowfat (1-2% fat)	0	14204010.0
14301010	CHEESE, CREAM	Cheese_cream	Cheese, cream	0	14301010.0
14303010	CHEESE, CREAM, LIGHT/LITE (FORMERLY CALLED CR CHEESE LOWFAT)	Cheese_cream_light_or_lite_formerly_called_Cream_Cheese_Lowfat_	Cheese, cream, light or lite (formerly called Cream Cheese Lowfat)	0	14303010.0
14410380	CHEESE, PROCESSED CREAM CHEESE PRODUCT, NONFAT	Cheese_processed_cream_cheese_product_nonfat_or_fat_free	Cheese, processed cream cheese product, nonfat or fat free	0	14410380.0
14420100	CHEESE SPREAD, AMERICAN OR CHEDDAR CHEESE BASE	Cheese_spread_American_or_Cheddar_cheese_base	Cheese spread, American or Cheddar cheese base	0	14420100.0
14420200	CHEESE SPRD, CREAM CHEESE, REG	Cheese_spread_cream_cheese_regular	Cheese spread, cream cheese, regular	0	14420200.0
14610520	CHEESE W/ NUTS (INCL CHEESE BALL)	Cheese_with_nuts	Cheese with nuts	0	14610520.0
14620200	DIP, CHEESE BASE OTHER THAN CREAM CHEESE	Dip_cheese_base_other_than_cream_cheese	Dip, cheese base other than cream cheese	0	14620200.0
14650100	CHEESE SAUCE	Cheese_sauce	Cheese sauce	0	14650100.0
14650160	ALFREDO SAUCE	Alfredo_sauce	Alfredo sauce	0	14650160.0
14660200	CHEESE, NUGGETS, FRIED (INCL BANQUET BRAND)	Cheese_nuggets_or_pieces_breaded_baked_or_fried	Cheese, nuggets or pieces, breaded, baked, or fried	0	14660200.0
21000100	BEEF, NS AS TO CUT, COOKED, NS AS TO FAT	Beef_NS_as_to_cut_cooked_NS_as_to_fat_eaten	Beef, NS as to cut, cooked, NS as to fat eaten	0	21000100.0
21101120	BEEF STEAK, BROILED OR BAKED, LEAN  FAT	Beef_steak_broiled_or_baked_lean_and_fat_eaten	Beef steak, broiled or baked, lean and fat eaten	0	21101120.0
21101130	BEEF STEAK, BROILED OR BAKED, LEAN ONLY	Beef_steak_broiled_or_baked_lean_only_eaten	Beef steak, broiled or baked, lean only eaten	0	21101130.0
21102130	BEEF STEAK, FRIED, LEAN ONLY	Beef_steak_fried_lean_only_eaten	Beef steak, fried, lean only eaten	0	21102130.0
21104110	BEEF STEAK, BATTERED, FRIED, NS AS TO FAT	Beef_steak_battered_fried_NS_as_to_fat_eaten	Beef steak, battered, fried, NS as to fat eaten	0	21104110.0
21105130	BEEF STEAK, BRAISED, LEAN ONLY	Beef_steak_braised_lean_only_eaten	Beef steak, braised, lean only eaten	0	21105130.0
21304120	BEEF, SHORTRIBS, COOKED, LEAN ONLY	Beef_shortribs_cooked_lean_only_eaten	Beef, shortribs, cooked, lean only eaten	0	21304120.0
21401000	BEEF, ROAST, ROASTED, NS AS TO FAT	Beef_roast_roasted_NS_as_to_fat_eaten	Beef, roast, roasted, NS as to fat eaten	0	21401000.0
21407120	BEEF, POT ROAST, BRAISED OR BOILED, LEAN ONLY	Beef_pot_roast_braised_or_boiled_lean_only_eaten	Beef, pot roast, braised or boiled, lean only eaten	0	21407120.0
21416000	CORNED BEEF, COOKED, NS AS TO FAT	Corned_beef_cooked_NS_as_to_fat_eaten	Corned beef, cooked, NS as to fat eaten	0	21416000.0
21417100	BEEF BRISKET, COOKED, NS AS TO FAT	Beef_brisket_cooked_NS_as_to_fat_eaten	Beef brisket, cooked, NS as to fat eaten	0	21417100.0
21420100	BEEF, SANDWICH STEAK (FLAKED,FORMED, THINLY SLICED)	Beef_sandwich_steak_flaked_formed_thinly_sliced_	Beef, sandwich steak (flaked, formed, thinly sliced)	0	21420100.0
21500100	GROUND BEEF OR PATTY, NS AS TO %LEAN	Ground_beef_or_patty_cooked_NS_as_to_percent_lean_formerly_NS_as_to_regular_lean_or_extra_lean_	Ground beef or patty, cooked, NS as to percent lean (formerly NS as to regular, lean, or extra lean)	0	21500100.0
21601000	BEEF, BACON, COOKED	Beef_bacon_cooked	Beef, bacon, cooked	0	21601000.0
21602100	BEEF JERKY	Beef_jerky	Beef jerky	0	21602100.0
22000100	PORK, NS AS TO CUT, COOKED, NS AS TO FAT EATEN	Pork_NS_as_to_cut_cooked_NS_as_to_fat_eaten	Pork, NS as to cut, cooked, NS as to fat eaten	0	22000100.0
22000210	PORK, NS AS TO CUT, FRIED, LEAN  FAT EATEN	Pork_NS_as_to_cut_fried_lean_and_fat_eaten	Pork, NS as to cut, fried, lean and fat eaten	0	22000210.0
22000220	PORK, NS AS TO CUT, FRIED, LEAN ONLY EATEN	Pork_NS_as_to_cut_fried_lean_only_eaten	Pork, NS as to cut, fried, lean only eaten	0	22000220.0
22101120	PORK CHOP, BROILED OR BAKED, LEAN ONLY	Pork_chop_broiled_or_baked_lean_only_eaten	Pork chop, broiled or baked, lean only eaten	0	22101120.0
22101310	PORK CHOP, BREADED, FRIED, LEAN  FAT	Pork_chop_breaded_or_floured_fried_lean_and_fat_eaten	Pork chop, breaded or floured, fried, lean and fat eaten	0	22101310.0
22101320	PORK CHOP, BREADED, FRIED, LEAN ONLY	Pork_chop_breaded_or_floured_fried_lean_only_eaten	Pork chop, breaded or floured, fried, lean only eaten	0	22101320.0
22311000	HAM, SMOKED OR CURED, COOKED, NS AS TO FAT	Ham_smoked_or_cured_cooked_NS_as_to_fat_eaten	Ham, smoked or cured, cooked, NS as to fat eaten	0	22311000.0
22311020	HAM, SMOKED OR CURED, COOKED, LEAN ONLY	Ham_smoked_or_cured_cooked_lean_only_eaten	Ham, smoked or cured, cooked, lean only eaten	0	22311020.0
22311450	HAM, PROSCIUTTO	Ham_prosciutto	Ham, prosciutto	0	22311450.0
22400120	PORK ROAST, NS AS TO CUT, COOKED, LEAN ONLY	Pork_roast_NS_as_to_cut_cooked_lean_only_eaten	Pork roast, NS as to cut, cooked, lean only eaten	0	22400120.0
22401020	PORK ROAST, LOIN, COOKED, LEAN ONLY	Pork_roast_loin_cooked_lean_only_eaten	Pork roast, loin, cooked, lean only eaten	0	22401020.0
22600100	BACON, NS AS TO TYPE OF MEAT, COOKED	Bacon_NS_as_to_type_of_meat_cooked	Bacon, NS as to type of meat, cooked	0	22600100.0
22600200	PORK BACON, NS AS TO FRESH/SMOKED/CURED, COOKED	Pork_bacon_NS_as_to_fresh_smoked_or_cured_cooked	Pork bacon, NS as to fresh, smoked or cured, cooked	0	22600200.0
22701020	PORK, SPARERIBS, COOKED, LEAN ONLY	Pork_spareribs_cooked_lean_only_eaten	Pork, spareribs, cooked, lean only eaten	0	22701020.0
22701050	PORK, SPARERIBS, BBQ, W/ SAUCE, LEAN ONLY EATEN	Pork_spareribs_barbecued_with_sauce_lean_only_eaten	Pork, spareribs, barbecued, with sauce, lean only eaten	0	22701050.0
24100000	CHICKEN, NS AS TO PART, NS METHOD, SKIN	Chicken_NS_as_to_part_and_cooking_method_NS_as_to_skin_eaten	Chicken, NS as to part and cooking method, NS as to skin eaten	0	24100000.0
24100020	CHICKEN, NS AS TO PART, NS METHOD, W/O SKIN	Chicken_NS_as_to_part_and_cooking_method_skin_not_eaten	Chicken, NS as to part and cooking method, skin not eaten	0	24100020.0
24102020	CHICKEN, NS PART, ROASTED/BROILED/BAKED, W/O SKIN	Chicken_NS_as_to_part_roasted_broiled_or_baked_skin_not_eaten	Chicken, NS as to part, roasted, broiled, or baked, skin not eaten	0	24102020.0
24123110	CHICKEN, BREAST, STEWED, W/ SKIN	Chicken_breast_stewed_skin_eaten	Chicken, breast, stewed, skin eaten	0	24123110.0
24123120	CHICKEN, BREAST, STEWED, W/O SKIN	Chicken_breast_stewed_skin_not_eaten	Chicken, breast, stewed, skin not eaten	0	24123120.0
24133210	CHICKEN, LEG, STEWED, W/ SKIN	Chicken_leg_drumstick_and_thigh_stewed_skin_eaten	Chicken, leg (drumstick and thigh), stewed, skin eaten	0	24133210.0
24153220	CHICKEN, THIGH, STEWED, W/O SKIN	Chicken_thigh_stewed_skin_not_eaten	Chicken, thigh, stewed, skin not eaten	0	24153220.0
24163110	CHICKEN, WING, STEWED, W/ SKIN	Chicken_wing_stewed_skin_eaten	Chicken, wing, stewed, skin eaten	0	24163110.0
24198720	CHICKEN, GROUND	Chicken_ground	Chicken, ground	0	24198720.0
24201000	TURKEY, NFS	Turkey_NFS	Turkey, NFS	0	24201000.0
24201120	TURKEY, LIGHT MEAT, ROASTED, W/O SKIN	Turkey_light_meat_roasted_skin_not_eaten	Turkey, light meat, roasted, skin not eaten	0	24201120.0
24201520	TURKEY, SMOKED, SKIN NOT EATEN	Turkey_light_or_dark_meat_smoked_cooked_skin_not_eaten	Turkey, light or dark meat, smoked, cooked, skin not eaten	0	24201520.0
24202060	TURKEY, DRUMSTICK, ROASTED, W/O SKIN	Turkey_drumstick_roasted_skin_not_eaten	Turkey, drumstick, roasted, skin not eaten	0	24202060.0
24207000	TURKEY, GROUND	Turkey_ground	Turkey, ground	0	24207000.0
24300110	DUCK, COOKED, W/ SKIN	Duck_cooked_skin_eaten	Duck, cooked, skin eaten	0	24300110.0
24301210	DUCK, BATTERED, FRIED	Duck_battered_fried	Duck, battered, fried	0	24301210.0
25170420	GIZZARD, COOKED	Gizzard_cooked	Gizzard, cooked	0	25170420.0
25210110	FRANKFURTER, WIENER OR HOT DOG, NFS	Frankfurter_wiener_or_hot_dog_NFS	Frankfurter, wiener, or hot dog, NFS	0	25210110.0
25220350	BRATWURST, PORK, COOKED	Bratwurst_pork_cooked	Bratwurst, pork, cooked	0	25220350.0
25220410	BOLOGNA, NFS	Bologna_NFS	Bologna, NFS	0	25220410.0
25220710	CHORIZOS	Chorizos	Chorizos	0	25220710.0
25221250	PEPPERONI	Pepperoni	Pepperoni	0	25221250.0
25221310	POLISH SAUSAGE	Polish_sausage	Polish sausage	0	25221310.0
25221400	SAUSAGE (NOT COLD CUT), NFS	Sausage_not_cold_cut_NFS	Sausage (not cold cut), NFS	0	25221400.0
25221500	SALAMI, NFS	Salami_NFS	Salami, NFS	0	25221500.0
25221910	VIENNA SAUSAGE, CANNED	Vienna_sausage_canned	Vienna sausage, canned	0	25221910.0
25230210	HAM, SLICED, PREPACKAGED OR DELI, LUNCHEON MEAT	Ham_sliced_prepackaged_or_deli_luncheon_meat	Ham, sliced, prepackaged or deli, luncheon meat	0	25230210.0
25230220	HAM, SLICED, LOW SALT, PREPACKAGED/DELI, LUNCH MEAT	Ham_sliced_low_salt_prepackaged_or_deli_luncheon_meat	Ham, sliced, low salt, prepackaged or deli, luncheon meat	0	25230220.0
25230800	TURKEY HAM	Turkey_ham	Turkey ham	0	25230800.0
25231110	BEEF, SLICED, PREPACKAGED/DELI, LUNCHEON MEAT	Beef_sliced_prepackaged_or_deli_luncheon_meat	Beef, sliced, prepackaged or deli, luncheon meat	0	25231110.0
26107140	CATFISH, FLOURED OR BREADED, FRIED	Catfish_floured_or_breaded_fried	Catfish, floured or breaded, fried	0	26107140.0
26109140	COD, FLOURED OR BREADED, FRIED	Cod_floured_or_breaded_fried	Cod, floured or breaded, fried	0	26109140.0
26109170	COD, DRIED, SALTED	Cod_dried_salted	Cod, dried, salted	0	26109170.0
26119120	HERRING, BAKED OR BROILED	Herring_baked_or_broiled	Herring, baked or broiled	0	26119120.0
26137100	SALMON, RAW	Salmon_raw	Salmon, raw	0	26137100.0
26137120	SALMON, BAKED OR BROILED	Salmon_baked_or_broiled	Salmon, baked or broiled	0	26137120.0
26139110	SARDINES, COOKED	Sardines_cooked	Sardines, cooked	0	26139110.0
26139180	SARDINES, CANNED IN OIL	Sardines_canned_in_oil	Sardines, canned in oil	0	26139180.0
26149120	SWORDFISH, BAKED OR BROILED	Swordfish_baked_or_broiled	Swordfish, baked or broiled	0	26149120.0
26155110	TUNA, CANNED, NS AS TO OIL OR WATER PACK	Tuna_canned_NS_as_to_oil_or_water_pack	Tuna, canned, NS as to oil or water pack	0	26155110.0
26157140	WHITING, FLOURED OR BREADED, FRIED	Whiting_floured_or_breaded_fried	Whiting, floured or breaded, fried	0	26157140.0
26158000	TILAPIA, COOKED, NS AS TO COOKING METHOD	Tilapia_cooked_NS_as_to_cooking_method	Tilapia, cooked, NS as to cooking method	0	26158000.0
26158010	TILAPIA, BAKED OR BROILED	Tilapia_baked_or_broiled	Tilapia, baked or broiled	0	26158010.0
26158030	TILAPIA, FLOURED OR BREADED, FRIED	Tilapia_floured_or_breaded_fried	Tilapia, floured or breaded, fried	0	26158030.0
26203110	FROG LEGS, NS AS TO COOKING METHOD	Frog_legs_NS_as_to_cooking_method	Frog legs, NS as to cooking method	0	26203110.0
26215120	TURTLE, COOKED, NS AS TO METHOD	Turtle_terrapin_cooked_NS_as_to_cooking_method	Turtle (terrapin), cooked, NS as to cooking method	0	26215120.0
26303160	CLAMS, STEAMED OR BOILED	Clams_steamed_or_boiled	Clams, steamed or boiled	0	26303160.0
26305160	CRAB, HARD SHELL, STEAMED	Crab_hard_shell_steamed	Crab, hard shell, steamed	0	26305160.0
26315100	OYSTERS, RAW	Oysters_raw	Oysters, raw	0	26315100.0
26319110	SHRIMP, COOKED, NS AS TO COOKING METHOD	Shrimp_cooked_NS_as_to_cooking_method	Shrimp, cooked, NS as to cooking method	0	26319110.0
26319120	SHRIMP, BAKED OR BROILED (INCL SAUTEED; PRAWN)	Shrimp_baked_or_broiled	Shrimp, baked or broiled	0	26319120.0
26319140	SHRIMP, BREADED OR BATTERED, FRIED	Shrimp_floured_breaded_or_battered_fried	Shrimp, floured, breaded, or battered, fried	0	26319140.0
26319170	SHRIMP, DRIED	Shrimp_dried	Shrimp, dried	0	26319170.0
27111310	MEXICAN BEEF STEW, NO POTATOES, W/ CHILI PEPPERS, TOMATO SCE	Mexican_style_beef_stew_no_potatoes_with_chili_peppers_tomato_based_sauce_mixture_Carne_guisada_con_chile_	Mexican style beef stew, no potatoes, with chili peppers, tomato-based sauce (mixture) (Carne guisada con chile)	0	27111310.0
27111430	CHILI CON CARNE, NS AS TO BEANS, W/ CHEESE	Chili_con_carne_NS_as_to_beans_with_cheese	Chili con carne, NS as to beans, with cheese	0	27111430.0
27111500	BEEF SLOPPY JOE (NO BUN)	Beef_sloppy_joe_no_bun_	Beef sloppy joe (no bun)	0	27111500.0
27112010	SALISBURY STEAK W/ GRAVY (MIXTURE)	Salisbury_steak_with_gravy_mixture_	Salisbury steak with gravy (mixture)	0	27112010.0
27116100	BEEF CURRY	Beef_curry	Beef curry	0	27116100.0
27118130	STEWED DRIED BEEF, P.R. (TASAJO GUISADO)	Stewed_dried_beef_Puerto_Rican_style_Tasajo_guisado_carne_cecina_guisada_	Stewed dried beef, Puerto Rican style (Tasajo guisado, carne cecina guisada)	0	27118130.0
27120030	HAM/PORK W/ BARBECUE SAUCE	Ham_or_pork_with_barbecue_sauce_mixture_	Ham or pork with barbecue sauce (mixture)	0	27120030.0
27120120	SAUSAGE GRAVY	Sausage_gravy	Sausage gravy	0	27120120.0
27143000	CHICKEN OR TURKEY W/ CREAM SAUCE (MIXTURE)	Chicken_or_turkey_with_cream_sauce_mixture_	Chicken or turkey with cream sauce (mixture)	0	27143000.0
27145000	CHICKEN TERIYAKI	Chicken_or_turkey_teriyaki_chicken_or_turkey_with_soy_based_sauce_	Chicken or turkey teriyaki (chicken or turkey with soy-based sauce)	0	27145000.0
27146100	SWEET  SOUR CHICKEN	Sweet_and_sour_chicken_or_turkey	Sweet and sour chicken or turkey	0	27146100.0
27146160	CHICKEN WITH MOLE SAUCE	Chicken_with_mole_sauce	Chicken with mole sauce	0	27146160.0
27146250	CHICKEN CORDON BLEU	Chicken_or_turkey_cordon_bleu	Chicken or turkey cordon bleu	0	27146250.0
27146300	CHICKEN PARMIGIANA	Chicken_or_turkey_parmigiana	Chicken or turkey parmigiana	0	27146300.0
27150170	SWEET  SOUR SHRIMP	Sweet_and_sour_shrimp	Sweet and sour shrimp	0	27150170.0
27150210	FISH SAUCE (BAGOONG)	Fish_sauce_bagoong_	Fish sauce (bagoong)	0	27150210.0
27150230	SHRIMP SCAMPI	Shrimp_scampi	Shrimp scampi	0	27150230.0
27151030	MARINATED FISH (CEVICHE)	Marinated_fish_Ceviche_	Marinated fish (Ceviche)	0	27151030.0
27211400	CORNED BEEF HASH	Corned_beef_hash	Corned beef hash	0	27211400.0
27212100	BEEF  NOODLES W/ TOMATO-BASED SAUCE (MIXTURE)	Beef_and_noodles_with_tomato_based_sauce_mixture_	Beef and noodles with tomato-based sauce (mixture)	0	27212100.0
27212200	BEEF  NOODLES W/ GRAVY (MIXTURE)	Beef_and_noodles_with_gravy_mixture_	Beef and noodles with gravy (mixture)	0	27212200.0
27213000	BEEF  RICE, NO SAUCE (MIXTURE)	Beef_and_rice_no_sauce_mixture_	Beef and rice, no sauce (mixture)	0	27213000.0
