FoodCodes	drxfcsd	Main.food.description	Old.Main.food.description	ModCode	FoodID
27162060	SPAGHETTI SAUCE W/ MEAT  VEGETABLES, HOMEMADE-STYLE	Spaghetti_sauce_with_meat_and_vegetables_homemade_style	Spaghetti sauce with meat and vegetables, homemade-style	0	27162060.0
27213000	BEEF  RICE, NO SAUCE (MIXTURE)	Beef_and_rice_no_sauce_mixture_	Beef and rice, no sauce (mixture)	0	27213000.0
27214100	MEAT LOAF MADE W/ BEEF	Meat_loaf_made_with_beef	Meat loaf made with beef	0	27214100.0
27214110	MEAT LOAF W/ BEEF, W/ TOMATO SAUCE	Meat_loaf_made_with_beef_with_tomato_based_sauce	Meat loaf made with beef, with tomato-based sauce	0	27214110.0
27242000	CHICKEN OR TURKEY  NOODLES, NO SAUCE (MIXTURE)	Chicken_or_turkey_and_noodles_no_sauce_mixture_	Chicken or turkey and noodles, no sauce (mixture)	0	27242000.0
27250040	CRAB CAKE	Crab_cake	Crab cake	0	27250040.0
27311120	BEEF, POTATOES,  VEG (NO CAR/DK GREEN), NO SAUCE	Beef_potatoes_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_sauce_mixture_	Beef, potatoes, and vegetables (excluding carrots, broccoli, and dark-green leafy), no sauce (mixture)	0	27311120.0
27311320	BEEF STEW W/ POT  VEG (NO CAR/DK GREEN), TOM SAUCE	Beef_stew_with_potatoes_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_tomato_based_sauce	Beef stew with potatoes and vegetables (excluding carrots, broccoli, and dark-green leafy), tomato-based sauce	0	27311320.0
27311410	BEEF STEW W/ POT  VEG (W/ CAR, DK GREEN), GRAVY	Beef_stew_with_potatoes_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_gravy	Beef stew with potatoes and vegetables (including carrots, broccoli, and/or dark-green leafy), gravy	0	27311410.0
27320330	PORK, RICE  VEG (NO CAR/DK GRN), SOY-BASED SAUCE	Pork_rice_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_soy_based_sauce_mixture_	Pork, rice, and vegetables (excluding carrots, broccoli, and dark-green leafy), soy-based sauce (mixture)	0	27320330.0
27341060	CHICKEN, POT  VEG (NO CAR/DK GRN), TOMATO-BASED SAUCE	Chicken_or_turkey_potatoes_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_tomato_based_sauce_mixture_	Chicken or turkey, potatoes, and vegetables (excluding carrots, broccoli, and dark-green leafy), tomato-based sauce (mixture)	0	27341060.0
27341320	CHICKEN STEW W/ POT  VEG (NO CAR/DK GRN), GRAVY	Chicken_or_turkey_stew_with_potatoes_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_gravy	Chicken or turkey stew with potatoes and vegetables (excluding carrots, broccoli, and dark-green leafy), gravy	0	27341320.0
27341520	CHICKEN STEW W/ POT  VEG(NO CAR/DK GRN), TOM SAUCE	Chicken_or_turkey_stew_with_potatoes_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_tomato_based_sauce	Chicken or turkey stew with potatoes and vegetables (excluding carrots, broccoli, and dark-green leafy), tomato- based sauce	0	27341520.0
27343010	CHICKEN, NOODLES  VEG (INCL CAR/DK GRN), NO SAUCE	Chicken_or_turkey_noodles_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_sauce_mixture_	Chicken or turkey, noodles, and vegetables (including carrots, broccoli, and/or dark-green leafy), no sauce (mixture)	0	27343010.0
27343480	CHIX, NDL, VEG(NO CAR/DK GRN), CR/SOUP-BASED SAUCE	Chicken_or_turkey_noodles_and_vegetables_excluding_carrots_broccoli_and_or_dark_green_leafy_cream_sauce_white_sauce_or_mushroom_soup_based_sauce_mixture_	Chicken or turkey, noodles, and vegetables (excluding carrots, broccoli, and/or dark-green leafy), cream sauce, white sauce, or mushroom soup-based sauce (mixture)	0	27343480.0
27345020	CHICKEN, RICE  VEG (NO CAR/DK GRN), NO SAUCE	Chicken_or_turkey_rice_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_sauce_mixture_	Chicken or turkey, rice, and vegetables (excluding carrots, broccoli, and dark-green leafy), no sauce (mixture)	0	27345020.0
27345310	CHICKEN, RICE  VEG (INCL CAR/DK GRN), SOY SAUCE	Chicken_or_turkey_rice_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_soy_based_sauce_mixture_	Chicken or turkey, rice, and vegetables (including carrots, broccoli, and/or dark-green leafy), soy-based sauce (mixture)	0	27345310.0
27345510	CHICKEN, RICE  VEG (INCL CAR/DK GRN), TOMATO SAUCE	Chicken_or_turkey_rice_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_tomato_based_sauce_mixture_	Chicken or turkey, rice, and vegetables (including carrots, broccoli, and/or dark-green leafy), tomato-based sauce (mixture)	0	27345510.0
27347100	CHICKEN OR TURKEY POT PIE	Chicken_or_turkey_pot_pie	Chicken or turkey pot pie	0	27347100.0
27347210	CHICKEN, STUFFING, VEG (NO CAR/DK GRN), NO SAUCE	Chicken_or_turkey_stuffing_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_sauce_mixture_	Chicken or turkey,stuffing, and vegetables (excluding carrots, broccoli, and dark green leafy), no sauce (mixture)	0	27347210.0
27347240	CHICKEN, DUMPLINGS, VEG (INCL CAR/DK GRN), GRAVY	Chicken_or_turkey_dumplings_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_gravy_mixture_	Chicken or turkey, dumplings, and vegetables (including carrots, broccoli, and/or dark green leafy), gravy (mixture)	0	27347240.0
27410210	BEEF  VEG (W/ CAR/DK GREEN, NO POTATO), NO SAUCE	Beef_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_no_sauce_mixture_	Beef and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), no sauce (mixture)	0	27410210.0
27415100	BEEF  VEG (W/ CAR/DK GREEN, NO POTATO), SOY SAUCE	Beef_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_soy_based_sauce_mixture_	Beef and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), soy-based sauce (mixture)	0	27415100.0
27418110	SEASONED SHREDDED SOUP MEAT	Seasoned_shredded_soup_meat_Ropa_vieja_sopa_de_carne_ripiada_	Seasoned shredded soup meat (Ropa vieja, sopa de carne ripiada)	0	27418110.0
27420060	PORK  VEG (W/ CAR/DK GREEN, NO POTATO), NO SAUCE	Pork_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_no_sauce_mixture_	Pork and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), no sauce (mixture)	0	27420060.0
27420390	PORK CHOW MEIN OR CHOP SUEY, NO NOODLES	Pork_chow_mein_or_chop_suey_no_noodles	Pork chow mein or chop suey, no noodles	0	27420390.0
27443110	CHICKEN A LA KING W/VEG(INCL CAR/DK GRN),WHITE SCE	Chicken_or_turkey_a_la_king_with_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_cream_white_or_soup_based_sauce	Chicken or turkey a la king with vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), cream, white, or soup-based sauce	0	27443110.0
27445110	CHICKEN  VEG (INCL CAR/DK GRN, NO POT), SOY SAUCE	Chicken_or_turkey_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_soy_based_sauce_mixture_	Chicken or turkey and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), soy-based sauce (mixture)	0	27445110.0
27445120	CHICKEN  VEG (NO CAR/DK GRN, NO POT), SOY SAUCE	Chicken_or_turkey_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_soy_based_sauce_mixture_	Chicken or turkey and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), soy-based sauce (mixture)	0	27445120.0
27445125	CHICKEN  VEG (INCL CAR/DK GRN, NO POT), TOMATO SAUCE	Chicken_or_turkey_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_tomato_based_sauce_mixture_	Chicken or turkey and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), tomato-based sauce (mixture)	0	27445125.0
27446200	CHICKEN OR TURKEY SALAD	Chicken_or_turkey_salad	Chicken or turkey salad	0	27446200.0
27446205	CHICKEN/TURKEY SALAD WITH NUTS AND/OR FRUITS	Chicken_or_turkey_salad_with_nuts_and_or_fruits	Chicken or turkey salad with nuts and/or fruits	0	27446205.0
27446220	CHICKEN SALAD W/ EGG	Chicken_or_turkey_salad_with_egg	Chicken or turkey salad with egg	0	27446220.0
27446315	CHICKEN GARDEN SALAD W/ BACON,CHEESE,TOMATO/CARROT,NO DRSG	Chicken_or_turkey_garden_salad_with_bacon_chicken_and_or_turkey_bacon_cheese_lettuce_and_or_greens_tomato_and_or_carrots_other_vegetables_no_dressing	Chicken or turkey garden salad with bacon (chicken and/or turkey, bacon, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables), no dressing	0	27446315.0
27450100	TUNA SALAD W/ EGG	Tuna_salad_with_egg	Tuna salad with egg	0	27450100.0
27450400	SHRIMP  VEG (W/ CAR/DK GREEN, NO POT), NO SAUCE	Shrimp_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_no_sauce_mixture_	Shrimp and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), no sauce (mixture)	0	27450400.0
27513010	ROAST BEEF SANDWICH	Roast_beef_sandwich	Roast beef sandwich	0	27513010.0
27513040	ROAST BEEF SUB SAND, W/ LETT, TOM, SPRD	Roast_beef_submarine_sandwich_with_lettuce_tomato_and_spread	Roast beef submarine sandwich, with lettuce, tomato and spread	0	27513040.0
27520170	BACON ON BISCUIT	Bacon_on_biscuit	Bacon on biscuit	0	27520170.0
27520390	HAM  CHEESE SUB, W/ LETTUCE, TOMATO  SPREAD	Ham_and_cheese_submarine_sandwich_with_lettuce_tomato_and_spread	Ham and cheese submarine sandwich, with lettuce, tomato and spread	0	27520390.0
27540140	CHICKEN FILLET (BREADED, FRIED) SANDWICH	Chicken_fillet_breaded_fried_sandwich	Chicken fillet (breaded, fried) sandwich	0	27540140.0
27540145	CHICKEN FILLET (BREADED, FRIED) SANDWICH ON BISCUIT	Chicken_fillet_breaded_fried_sandwich_on_biscuit	Chicken fillet (breaded, fried) sandwich on biscuit	0	27540145.0
27540150	CHICKEN FILLET(BR FRIED) SAND W/ LET, TOM  SPREAD	Chicken_fillet_breaded_fried_sandwich_with_lettuce_tomato_and_spread	Chicken fillet (breaded, fried) sandwich with lettuce, tomato and spread	0	27540150.0
27540190	CHICKEN PATTY SANDWICH W/ LETTUCE  SPREAD	Chicken_patty_sandwich_with_lettuce_and_spread	Chicken patty sandwich, with lettuce and spread	0	27540190.0
27540350	TURKEY SUB SAND, W/ CHEESE, LETT, TOM, SPRD	Turkey_submarine_sandwich_with_cheese_lettuce_tomato_and_spread	Turkey submarine sandwich, with cheese, lettuce, tomato and spread	0	27540350.0
27550000	FISH SANDWICH, ON BUN, W/ SPREAD	Fish_sandwich_on_bun_with_spread	Fish sandwich, on bun, with spread	0	27550000.0
27550750	TUNA SALSUB SAND, W/ LETT  TOMATO	Tuna_salad_submarine_sandwich_with_lettuce_and_tomato	Tuna salad submarine sandwich, with lettuce and tomato	0	27550750.0
27560350	PIG IN A BLANKET (FRANKFURTER OR HOT DOG  WRAPPED IN DOUGH)	Pig_in_a_blanket_frankfurter_or_hot_dog_wrapped_in_dough_	Pig in a blanket (frankfurter or hot dog wrapped in dough)	0	27560350.0
27560670	SAUSAGE  CHEESE ON ENGLISH MUFFIN	Sausage_and_cheese_on_English_muffin	Sausage and cheese on English muffin	0	27560670.0
28143150	CHICK  VEG ENTREE W/ NOODLES, (DIET FROZEN MEAL)	Chicken_and_vegetable_entree_with_noodles_diet_frozen_meal_	Chicken and vegetable entree with noodles (diet frozen meal)	0	28143150.0
28310110	BEEF BROTH, BOUILLON OR CONSOMME (INCL BROTH, NFS)	Beef_broth_bouillon_or_consomme	Beef, broth, bouillon, or consomme	0	28310110.0
28340130	CHICKEN BROTH, W/ TOMATO, HOME RECIPE	Chicken_broth_with_tomato_home_recipe	Chicken broth, with tomato, home recipe	0	28340130.0
28340220	CHICKEN SOUP W/ NOODLES  POTATOES, P.R.	Chicken_soup_with_noodles_and_potatoes_Puerto_Rican_style	Chicken soup with noodles and potatoes, Puerto Rican style	0	28340220.0
28340310	CHICKEN GUMBO SOUP	Chicken_gumbo_soup	Chicken gumbo soup	0	28340310.0
28340660	CHICKEN OR TURKEY  VEGETABLE SOUP, HOME RECIPE	Chicken_or_turkey_vegetable_soup_home_recipe	Chicken or turkey vegetable soup, home recipe	0	28340660.0
28340670	CHICKEN VEGETABLE SOUP,W/RICE,MEXICAN(SOPA / CALDO DE POLLO)	Chicken_vegetable_soup_with_rice_Mexican_style_Sopa_Caldo_de_Pollo_	Chicken vegetable soup with rice, Mexican style (Sopa / Caldo de Pollo)	0	28340670.0
28340800	CHICKEN SOUP W/ VEGETABLES  FRUIT, ORIENTAL STYLE	Chicken_soup_with_vegetables_and_fruit_Oriental_Style	Chicken soup with vegetables and fruit, Oriental Style	0	28340800.0
28500000	GRAVY, POULTRY	Gravy_poultry	Gravy, poultry	0	28500000.0
28500040	GRAVY, BEEF/MEAT (INCL GRAVY,NFS;BROWN GRAVY;SWISS STEAK GRV	Gravy_beef_or_meat	Gravy, beef or meat	0	28500040.0
28500080	GRAVY, POULTRY, HOME RECIPE	Gravy_poultry_home_recipe	Gravy, poultry, home recipe	0	28500080.0
31102000	EGGS, WHOLE, COOKED, NS AS TO METHOD	Egg_whole_cooked_NS_as_to_cooking_method	Egg, whole, cooked, NS as to cooking method	0	31102000.0
32102000	EGGS, DEVILED	Egg_deviled	Egg, deviled	0	32102000.0
32103000	EGG SALAD	Egg_salad	Egg salad	0	32103000.0
32202010	EGG, CHEESE  HAM ON ENGLISH MUFFIN	Egg_cheese_and_ham_on_English_muffin	Egg, cheese, and ham on English muffin	0	32202010.0
32202050	EGG, CHEESE  SAUSAGE ON BISCUIT	Egg_cheese_and_sausage_on_biscuit	Egg, cheese, and sausage on biscuit	0	32202050.0
32202055	EGG, CHEESE  SAUSAGE GRIDDLE CAKE SANDWICH	Egg_cheese_and_sausage_griddle_cake_sandwich	Egg, cheese, and sausage griddle cake sandwich	0	32202055.0
32202110	EGG  HAM ON BISCUIT	Egg_and_ham_on_biscuit	Egg and ham on biscuit	0	32202110.0
32300100	EGG DROP SOUP	Egg_drop_soup	Egg drop soup	0	32300100.0
41102000	BLACK, BROWN OR BAYO BEAN, DRY, COOKED, FAT NS	Black_brown_or_Bayo_beans_dry_cooked_NS_as_to_fat_added_in_cooking	Black, brown, or Bayo beans, dry, cooked, NS as to fat added in cooking	0	41102000.0
41102020	BLACK, BROWN OR BAYO BEAN, DRY, COOKED, NO FAT	Black_brown_or_Bayo_beans_dry_cooked_fat_not_added_in_cooking	Black, brown, or Bayo beans, dry, cooked, fat not added in cooking	0	41102020.0
41104020	PINTO, CALICO/RED/MEX BEAN, DRY, COOKED, NO FAT	Pinto_calico_or_red_Mexican_beans_dry_cooked_fat_not_added_in_cooking	Pinto, calico, or red Mexican beans, dry, cooked, fat not added in cooking	0	41104020.0
41107000	SOYBEANS, COOKED, FAT NOT ADDED	Soybeans_cooked_fat_not_added_in_cooking	Soybeans, cooked, fat not added in cooking	0	41107000.0
41201010	BAKED BEANS, NFS	Baked_beans_NFS	Baked beans, NFS	0	41201010.0
41201020	BAKED BEANS, VEGETARIAN	Baked_beans_vegetarian	Baked beans, vegetarian	0	41201020.0
41202510	BEANS AND TOMATOES, FAT ADDED	Beans_and_tomatoes_fat_added_in_cooking	Beans and tomatoes, fat added in cooking	0	41202510.0
41205010	REFRIED BEANS	Refried_beans	Refried beans	0	41205010.0
41207030	BEANS, DRY, COOKED, W/ GROUND BEEF	Beans_dry_cooked_with_ground_beef	Beans, dry, cooked with ground beef	0	41207030.0
41208030	PORK  BEANS	Pork_and_beans	Pork and beans	0	41208030.0
41420010	SOYBEAN CURD	Soybean_curd	Soybean curd	0	41420010.0
41420300	SOY SAUCE	Soy_sauce	Soy sauce	0	41420300.0
41420350	SOY SAUCE, REDUCED SODIUM	Soy_sauce_reduced_sodium	Soy sauce, reduced sodium	0	41420350.0
41601010	BEAN SOUP, NFS	Bean_soup_NFS	Bean soup, NFS	0	41601010.0
41601070	SOYBEAN SOUP, MISO BROTH	Soybean_soup_miso_broth	Soybean soup, miso broth	0	41601070.0
41602050	SPLIT PEA SOUP	Split_pea_soup	Split pea soup	0	41602050.0
41603010	LENTIL SOUP	Lentil_soup	Lentil soup	0	41603010.0
41810250	BACON BITS, MEATLESS	Bacon_bits_meatless	Bacon bits, meatless	0	41810250.0
41811890	VEGETARIAN BURGER OR PATTY, MEATLESS, NO BUN	Vegetarian_burger_or_patty_meatless_no_bun	Vegetarian burger or patty, meatless, no bun	0	41811890.0
42100100	ALMONDS, NFS	Almonds_NFS	Almonds, NFS	0	42100100.0
42101000	ALMONDS, UNROASTED	Almonds_unroasted	Almonds, unroasted	0	42101000.0
42104100	CASHEW NUTS, ROASTED	Cashew_nuts_roasted_assume_salted_	Cashew nuts, roasted (assume salted)	0	42104100.0
42104110	CASHEW NUTS, ROASTED, W/O SALT	Cashew_nuts_roasted_without_salt	Cashew nuts, roasted, without salt	0	42104110.0
42105000	CHESTNUTS, ROASTED	Chestnuts_roasted	Chestnuts, roasted	0	42105000.0
42110150	MIXED NUTS, ROASTED, W/O PEANUTS	Mixed_nuts_roasted_without_peanuts	Mixed nuts, roasted, without peanuts	0	42110150.0
42110300	MIXED NUTS, HONEY-ROASTED, WITH PEANUTS	Mixed_nuts_honey_roasted_with_peanuts	Mixed nuts, honey-roasted, with peanuts	0	42110300.0
42111000	PEANUTS, NFS	Peanuts_NFS	Peanuts, NFS	0	42111000.0
42111100	PEANUTS, ROASTED, SALTED	Peanuts_roasted_salted	Peanuts, roasted, salted	0	42111100.0
42111200	PEANUTS, DRY ROASTED, SALTED	Peanuts_dry_roasted_salted	Peanuts, dry roasted, salted	0	42111200.0
42111210	PEANUTS, DRY ROASTED, W/O SALT	Peanuts_dry_roasted_without_salt	Peanuts, dry roasted, without salt	0	42111210.0
42111500	PEANUTS, HONEY ROASTED (INCL BEERNUTS)	Peanuts_honey_roasted	Peanuts, honey-roasted	0	42111500.0
42112000	PECANS	Pecans	Pecans	0	42112000.0
42200500	ALMOND BUTTER	Almond_butter	Almond butter	0	42200500.0
42202000	PEANUT BUTTER	Peanut_butter	Peanut butter	0	42202000.0
42202150	PEANUT BUTTER, REDUCED FAT	Peanut_butter_reduced_fat	Peanut butter, reduced fat	0	42202150.0
42403010	COCONUT WATER (LIQUID FROM COCONUTS)	Coconut_water_liquid_from_coconuts_	Coconut water (liquid from coconuts)	0	42403010.0
42501000	NUT MIXTURE W/ DRIED FRUIT  SEEDS	Nut_mixture_with_dried_fruit_and_seeds	Nut mixture with dried fruit and seeds	0	42501000.0
43102000	SUNFLOWER SEEDS, HULLED, UNROASTED	Sunflower_seeds_hulled_unroasted	Sunflower seeds, hulled, unroasted	0	43102000.0
43102100	SUNFLOWER SEEDS, HULLED, ROASTED, SALTED	Sunflower_seeds_hulled_roasted_salted	Sunflower seeds, hulled, roasted, salted	0	43102100.0
43103000	SESAME SEEDS (INCLUDE TOASTED)	Sesame_seeds	Sesame seeds	0	43103000.0
43104000	FLAX SEED	Flax_seeds	Flax seeds	0	43104000.0
51000100	BREAD, NS AS TO MAJOR FLOUR	Bread_NS_as_to_major_flour	Bread, NS as to major flour	0	51000100.0
51101000	BREAD, WHITE	Bread_white	Bread, white	0	51101000.0
51101010	BREAD, WHITE, TOASTED	Bread_white_toasted	Bread, white, toasted	0	51101010.0
51101050	BREAD, WHITE, HOMEMADE OR PURCHASED AT A BAKERY	Bread_white_made_from_home_recipe_or_purchased_at_a_bakery	Bread, white, made from home recipe or purchased at a bakery	0	51101050.0
51101060	BREAD, WHITE, HOMEMADE OR PURCH AT A BAKERY TOASTED	Bread_white_made_from_home_recipe_or_purchased_at_a_bakery_toasted	Bread, white, made from home recipe or purchased at a bakery, toasted	0	51101060.0
51105040	BREAD, CUBAN, TOASTED (INCLUDE SPANISH, PORTUGUESE)	Bread_Cuban_toasted	Bread, Cuban, toasted	0	51105040.0
51107010	BREAD, FRENCH OR VIENNA	Bread_French_or_Vienna	Bread, French or Vienna	0	51107010.0
51109010	BREAD, ITALIAN, GRECIAN, ARMENIAN	Bread_Italian_Grecian_Armenian	Bread, Italian, Grecian, Armenian	0	51109010.0
51109040	BREAD, ITALIAN, GRECIAN, ARMENIAN, TOASTED	Bread_Italian_Grecian_Armenian_toasted	Bread, Italian, Grecian, Armenian, toasted	0	51109040.0
51109100	BREAD, PITA	Bread_pita	Bread, pita	0	51109100.0
51127010	BREAD, POTATO	Bread_potato	Bread, potato	0	51127010.0
51129010	BREAD, RAISIN	Bread_raisin	Bread, raisin	0	51129010.0
51129020	BREAD, RAISIN, TOASTED	Bread_raisin_toasted	Bread, raisin, toasted	0	51129020.0
51133010	BREAD, SOUR DOUGH	Bread_sour_dough	Bread, sour dough	0	51133010.0
51150000	ROLL, WHITE, SOFT	Roll_white_soft	Roll, white, soft	0	51150000.0
51153000	ROLL, WHITE, HARD	Roll_white_hard	Roll, white, hard	0	51153000.0
51157000	ROLL, HOAGIE, SUBMARINE,	Roll_hoagie_submarine	Roll, hoagie, submarine	0	51157000.0
51158100	ROLL, MEXICAN, BOLILLO	Roll_Mexican_bolillo	Roll, Mexican, bolillo	0	51158100.0
51160110	ROLL, SWEET, CINNAMON BUN, FROSTED	Roll_sweet_cinnamon_bun_frosted	Roll, sweet, cinnamon bun, frosted	0	51160110.0
51161250	ROLL, SWEET, NO TOPPING, MEXICAN (PAN DULCE)	Roll_sweet_no_topping_Mexican_Pan_Dulce_	Roll, sweet, no topping, Mexican (Pan Dulce)	0	51161250.0
51161270	ROLL, SWEET, SUGAR TOPPING, MEXICAN  (PAN DULCE)	Roll_sweet_sugar_topping_Mexican_Pan_Dulce_	Roll, sweet, sugar topping, Mexican (Pan Dulce)	0	51161270.0
51166000	CROISSANT	Croissant	Croissant	0	51166000.0
51180010	BAGEL	Bagel	Bagel	0	51180010.0
51180030	BAGEL, W/ RAISINS	Bagel_with_raisins	Bagel, with raisins	0	51180030.0
51180080	BAGEL W/ FRUIT OTHER THAN RAISINS	Bagel_with_fruit_other_than_raisins	Bagel, with fruit other than raisins	0	51180080.0
51182010	BREAD, STUFFING (INCLUDE HOMEMADE; STUFFING, NFS)	Bread_stuffing	Bread stuffing	0	51182010.0
51185000	CROUTONS	Croutons	Croutons	0	51185000.0
51186010	MUFFIN, ENGLISH (INCLUDE SOUR DOUGH)	Muffin_English	Muffin, English	0	51186010.0
51300050	BREAD, WHOLE GRAIN WHITE	Bread_whole_grain_white	Bread, whole grain white	0	51300050.0
51300060	BREAD, WHOLE GRAIN WHITE, TOASTED	Bread_whole_grain_white_toasted	Bread, whole grain white, toasted	0	51300060.0
51300110	BREAD, WHOLE WHEAT, NS AS TO 100%	Bread_whole_wheat_NS_as_to_100_	Bread, whole wheat, NS as to 100%	0	51300110.0
51300120	BREAD, WHOLE WHEAT, NS AS TO 100%, TOASTED	Bread_whole_wheat_NS_as_to_100_toasted	Bread, whole wheat, NS as to 100%, toasted	0	51300120.0
51300140	BREAD, WHOLE WHEAT, NS AS TO 100%, MADE FROM HOME RECIPE OR	Bread_whole_wheat_NS_as_to_100_made_from_home_recipe_or_purchased_at_bakery	Bread, whole wheat, NS as to 100%, made from home recipe or purchased at bakery	0	51300140.0
51301010	BREAD, WHEAT OR CRACKED WHEAT	Bread_wheat_or_cracked_wheat	Bread, wheat or cracked wheat	0	51301010.0
51301020	BREAD, WHEAT OR CRACKED WHEAT, TOASTED	Bread_wheat_or_cracked_wheat_toasted	Bread, wheat or cracked wheat, toasted	0	51301020.0
51301620	BREAD, PITA, CRACKED WHEAT	Bread_pita_wheat_or_cracked_wheat	Bread, pita, wheat or cracked wheat	0	51301620.0
51301750	BAGEL, WHOLE WHEAT, NS AS TO 100%	Bagel_whole_wheat_NS_as_to_100_	Bagel, whole wheat, NS as to 100%	0	51301750.0
51303030	MUFFIN, ENGLISH, WHOLE WHEAT, NS AS TO 100%	Muffin_English_whole_wheat_NS_as_to_100_	Muffin, English, whole wheat, NS as to 100%	0	51303030.0
51320010	ROLL, WHEAT OR CRACKED WHEAT	Roll_wheat_or_cracked_wheat	Roll, wheat or cracked wheat	0	51320010.0
51320500	ROLL, WHOLE WHEAT, NS AS TO 100%	Roll_whole_wheat_NS_as_to_100_	Roll, whole wheat, NS as to 100%	0	51320500.0
51401010	BREAD, RYE	Bread_rye	Bread, rye	0	51401010.0
51404010	BREAD, PUMPERNICKEL	Bread_pumpernickel	Bread, pumpernickel	0	51404010.0
51601010	BREAD, MULTIGRAIN, TOASTED	Bread_multigrain_toasted	Bread, multigrain, toasted	0	51601010.0
51601020	BREAD, MULTIGRAIN	Bread_multigrain	Bread, multigrain	0	51601020.0
51630000	BAGEL, MULTIGRAIN	Bagel_multigrain	Bagel, multigrain	0	51630000.0
51630200	MUFFIN, ENGLISH, MULTIGRAIN	Muffin_English_multigrain	Muffin, English, multigrain	0	51630200.0
52101000	BISCUIT, BAKING POWDER OR BUTTERMILK TYPE, NFS	Biscuit_baking_powder_or_buttermilk_type_NS_as_to_made_from_mix_refrigerated_dough_or_home_recipe	Biscuit, baking powder or buttermilk type, NS as to made from mix, refrigerated dough, or home recipe	0	52101000.0
52101100	BISCUIT, BAKING POWDER OR BUTTERMILK, FROM MIX	Biscuit_baking_powder_or_buttermilk_type_made_from_mix	Biscuit, baking powder or buttermilk type, made from mix	0	52101100.0
52102040	BISCUIT, BAK POWDER OR BUTTERMILK, FROM REFRG DOUGH	Biscuit_baking_powder_or_buttermilk_type_made_from_refrigerated_dough	Biscuit, baking powder or buttermilk type, made from refrigerated dough	0	52102040.0
52103000	BISCUIT, BAKING POWDER/BUTTERMILK TYPE, COMMERCIALLY BAKED	Biscuit_baking_powder_or_buttermilk_type_commercially_baked	Biscuit, baking powder or buttermilk type, commercially baked	0	52103000.0
52104010	BISCUIT, BAKING POWDER OR BUTTERMILK, HOMEMADE	Biscuit_baking_powder_or_buttermilk_type_made_from_home_recipe	Biscuit, baking powder or buttermilk type, made from home recipe	0	52104010.0
52104040	BISCUIT, WHOLE WHEAT	Biscuit_whole_wheat	Biscuit, whole wheat	0	52104040.0
52202060	CORNBREAD, HOMEMADE	Cornbread_made_from_home_recipe	Cornbread, made from home recipe	0	52202060.0
52204000	CORNBREAD STUFFING	Cornbread_stuffing	Cornbread stuffing	0	52204000.0
52206060	CORNBREAD MUFFIN, STICK, ROUND, HOMEMADE	Cornbread_muffin_stick_round_made_from_home_recipe	Cornbread muffin, stick, round, made from home recipe	0	52206060.0
52215100	TORTILLA, CORN	Tortilla_corn	Tortilla, corn	0	52215100.0
52215200	TORTILLA, FLOUR (WHEAT)	Tortilla_flour_wheat_	Tortilla, flour (wheat)	0	52215200.0
52215260	TORTILLA, WHOLE WHEAT	Tortilla_whole_wheat	Tortilla, whole wheat	0	52215260.0
52220110	CORNMEAL BREAD, DOMINICAN	Cornmeal_bread_Dominican_style_Arepa_Dominicana_	Cornmeal bread, Dominican style (Arepa Dominicana)	0	52220110.0
52302010	MUFFIN, FRUIT AND/OR NUTS	Muffin_fruit_and_or_nuts	Muffin, fruit and/or nuts	0	52302010.0
52302020	MUFFIN, FRUIT AND/OR NUT, LOW FAT	Muffin_fruit_and_or_nut_low_fat	Muffin, fruit and/or nut, low fat	0	52302020.0
